"ProviderNum","ProviderName","StreetAddress","City","State","ZipCode","Telephone","OwnershipType","DateCertified","Nursing Care Services","Physical Therapy Services","Occupational Therapy Services","Speech Pathology Services","Medical Social Services","Home Health Aide Services","Percentage of patients who get better at walking or moving around","Percentage of patients who get better at getting in and out of bed","Percentage of patients whose bladder control improves","Percentage of patients who have less pain when moving around","Percentage of patients who get better at bathing","Percentage of patients who get better at taking their medicines correctly (by mouth)","Percentage of patients who are short of breath less often","Percentage of patients who had to be admitted to the hospital","Percentage of patients who need urgent, unplanned medical care","Percentage of patients who stay at home after an episode of home health care ends","Percentage of patients who need unplanned medical care related to a wound that is new, is worse, or has become infected","Percentage of patients whose wounds improved or healed after an operation"
"747089","A&S HOME HEALTH CARE","4230 LBJ FREEWAY I-635 SUITE 129","DALLAS","TX","75244","9723867744","Proprietary",3/26/2009 0:00:00,"Y","Y","Y","Y","Y","Y",201,201,201,201,201,201,201,201,201,201,201,201
"058313","A'S HOME HEALTH CARE, INC","14125 TELEPHONE AVENUE SUITE 14","CHINO","CA","91710","9094659023","Proprietary",10/25/2005 0:00:00,"Y","Y","Y","Y","Y","Y",50,71,36,80,87,27,58,23,23,70,0,199
"147643","A+ HEALTHCARE","890 43RD AVENUE","MOLINE","IL","61265","3097628181","Proprietary",10/10/1996 0:00:00,"Y","Y","Y","N","N","Y",199,199,199,199,199,199,199,199,199,199,199,199
"058331","A+ HOME HEALTH CARE","1900 EAST TAHQUITZ CANYON WAY, STE #B-4","PALM SPRINGS","CA","92262","7603235510","Proprietary",5/22/2006 0:00:00,"Y","Y","Y","N","Y","Y",61,69,69,61,75,66,73,25,19,68,2,89
"679643","A+ MEDICS SERVICES  INC","11222 RICHMOND AVENUE SUITE 101","HOUSTON","TX","77082","7138266012","Proprietary",6/18/2007 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,199,199,199,0,199
"058416","A-1 HOME HEALTH CARE","18600 MAIN STREET, SUITE 275","HUNTINGTON BEACH","CA","92648","7143758900","Proprietary",12/13/2007 0:00:00,"Y","Y","Y","Y","Y","Y",41,52,199,64,88,46,199,41,35,54,4,199
"058118","A-1 HOME HEALTH SERVICES INC","1919 WILLIAMS ST STE 220","SIMI VALLEY","CA","93065","8055848146","Proprietary",6/3/2002 0:00:00,"Y","Y","Y","Y","Y","Y",45,71,73,82,83,70,68,20,25,75,0,83
"237551","A-1 INTERNATIONAL HOMECARE, INC","42217 EAST ANN ARBOR ROAD","PLYMOUTH","MI","48170","7344593758","Proprietary",2/10/2005 0:00:00,"Y","Y","Y","Y","Y","Y",42,55,51,72,64,43,76,28,7,71,0,84
"109165","A-D NURSING SVCS","3939 S CONGRESS AVENUE STE 104","LAKE WORTH","FL","33461","5619691662","Proprietary",2/28/2009 0:00:00,"Y","Y","Y","Y","Y","Y",201,201,201,201,201,201,201,201,201,201,201,201
"368245","A-PLUS CARE, INC","12011 CARRINGTON LANE, UNIT 208","LOVELAND","OH","45140","5135831392","Proprietary",4/25/2009 0:00:00,"Y","Y","Y","Y","N","Y",201,201,201,201,201,201,201,201,201,201,201,201
"237775","A1 HOME HEALTH CARE, INC","21700 GREENFIELD ROAD SUITE #109","OAK PARK","MI","48237","2489689710","Proprietary",8/13/2008 0:00:00,"Y","Y","Y","Y","Y","Y",58,67,199,72,85,69,78,10,8,91,1,199
"108187","AA ADVANCED CARE INC","7479 SW 8TH STREET","MIAMI","FL","33144","3054550352","Proprietary",7/26/2005 0:00:00,"Y","Y","Y","N","Y","Y",33,37,9,64,50,18,35,21,22,74,1,199
"747039","AAA HEALTHCARE SERVICES INC","505 NORTH SAM HOUSTON PARKWAY E STE 400","HOUSTON","TX","77060","2812724745","Proprietary",1/16/2009 0:00:00,"Y","Y","Y","Y","Y","N",201,201,201,201,201,201,201,201,201,201,201,201
"058380","AAA HOME CARE, INC","541 WEST COLORADO ST SUITE 207","GLENDALE","CA","91204","8186628866","Proprietary",6/18/2007 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,55,1,43,0,199
"197403","AAA HOME HEALTH AGENCY, INC","2111 HWY 14","NEW IBERIA","LA","70560","3373670940","Voluntary Non Profit - Private",4/23/1991 0:00:00,"Y","Y","Y","Y","Y","Y",40,57,50,58,66,42,62,43,0,53,0,84
"679458","AAA HOME HEALTH CARE AGENCY","7610 N STEMMONS FREEWAY SUITE 230","DALLAS","TX","75247","2146370073","Proprietary",4/1/2004 0:00:00,"Y","Y","Y","Y","Y","Y",24,30,6,25,26,199,11,22,4,68,0,199
"058473","AAA HOME HEALTH CARE INC","2162 WINIFRED ST","SIMI VALLEY","CA","93063","8055810640","Proprietary",5/29/2008 0:00:00,"Y","Y","Y","Y","Y","Y",43,49,199,72,63,38,56,27,0,62,0,199
"058410","AAA HOME HEALTH SERVICES, INC","610 NORTH CENTRAL AVE SUITE 105","GLENDALE","CA","91203","8182440698","Proprietary",11/27/2007 0:00:00,"Y","Y","Y","Y","Y","Y",38,26,55,21,55,20,48,11,10,85,0,199
"108015","AAA HOME HEALTH SERVICES, INC","2929 SW 3RD AVENUE, SUITE 520","MIAMI","FL","33129","3058568003","Proprietary",11/24/2003 0:00:00,"Y","Y","Y","Y","Y","Y",54,63,199,84,58,199,54,36,20,57,5,199
"157525","AAA HOOSIER HOME HEALTH CARE SPECIALISTS INC","5241 FOUNTAIN DR STE D","CROWN POINT","IN","46307","2197362996","Proprietary",9/8/1998 0:00:00,"Y","Y","Y","N","Y","Y",40,32,25,61,38,36,19,47,47,46,5,199
"673135","AAA QUALITY HOME HEALTHCARE","530 WELLS FARGO DRIVE SUITE 119","HOUSTON","TX","77090","2818956969","Voluntary Non Profit - Private",3/3/2005 0:00:00,"Y","N","Y","Y","Y","Y",18,21,61,73,54,33,56,38,12,58,0,77
"047308","AAA SOUTHEAST AR ASHLEY CO","208 ALABAMA","CROSSETT","AR","71635","8703647788","Voluntary Non Profit - Private",1/6/1982 0:00:00,"Y","Y","N","N","N","Y",199,199,199,199,199,199,199,199,199,199,0,199
"047307","AAA SOUTHEAST AR CHICOT CO","310 MAIN STREET","LAKE VILLAGE","AR","71653","8702653841","Voluntary Non Profit - Private",1/6/1982 0:00:00,"Y","Y","N","N","N","Y",199,199,199,199,199,199,199,199,199,199,199,199
"047309","AAA SOUTHEAST AR CLEVELAND CO","201 MAIN STREET","RISON","AR","71665","8703257455","Voluntary Non Profit - Private",2/11/1982 0:00:00,"Y","Y","N","N","N","Y",199,199,199,199,199,199,199,199,199,199,0,199
"047306","AAA SOUTHEAST AR DREW CO","110 EAST GAINS","MONTICELLO","AR","71657","8703679873","Voluntary Non Profit - Private",1/7/1982 0:00:00,"Y","Y","N","N","N","Y",199,199,199,199,199,199,199,199,199,199,8,199
"047313","AAA SOUTHEAST AR GRANT CO","811 EAST CENTER STREET","SHERIDAN","AR","72150","8709424842","Voluntary Non Profit - Private",2/11/1982 0:00:00,"Y","N","N","N","N","Y",199,199,199,199,199,199,199,199,199,199,6,199
"047030","AAA SOUTHEAST AR JEFFERSON CO","709 EAST EIGHTH AVE","PINE BLUFF","AR","71611","8705436300","Voluntary Non Profit - Private",1/5/1982 0:00:00,"Y","Y","N","N","N","Y",30,17,9,21,24,18,20,42,31,58,3,199
"047310","AAA SOUTHEAST AR LINCOLN CO","700 SOUTH LINCOLN","STAR CITY","AR","71667","8706285147","Voluntary Non Profit - Private",2/11/1982 0:00:00,"Y","Y","N","N","N","Y",199,199,199,73,61,199,199,39,39,54,2,199
"047314","AAA SOUTHEAST BRADLEY CO","110 EAST CEDAR STREET","WARREN","AR","71671","8702265769","Voluntary Non Profit - Private",8/19/1982 0:00:00,"Y","Y","N","N","N","Y",199,199,199,199,199,199,199,199,199,199,0,199
"679672","AABLE HOMEHEALTH SERVICES INC","3809 CLEARWATER COURT","PLANO","TX","75025","2144041326","Proprietary",9/5/2007 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,29,30,65,0,199
"107610","AACTION HOME HEALTH CARE","1671 WEST 37 ST SUITE 4","HIALEAH","FL","33012","3053624594","Proprietary",2/15/2000 0:00:00,"Y","Y","Y","Y","Y","Y",37,33,27,82,52,36,53,22,13,74,0,199
"679617","AADI  HOME  HEALTH","3518 SO ALAMEDA","CORPUS CHRISTI","TX","78411","3614523384","Proprietary",3/26/2007 0:00:00,"Y","Y","Y","Y","Y","N",32,35,20,45,43,31,33,53,39,43,1,199
"679537","AAGES HEALTH CARE","185 KONA DRIVE","BASTROP","TX","78602","5123211885","Proprietary",8/23/2006 0:00:00,"Y","Y","N","N","N","N",32,199,199,199,63,40,77,32,30,64,0,199
"673168","AARON HOME HEALTH CARE SERVICES INC","4575 S WESTMORELAND ROAD","DALLAS","TX","75237","2144673880","Proprietary",3/22/2005 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,199,199,199,199,199
"147935","AAT HOME HEALTHCARE D/B/A PARAMOUNT HOME HEALTH","2209B LAKESIDE DRIVE SUITE 2209B","BANNOCKBURN","IL","60015","8474820123","Proprietary",3/7/2007 0:00:00,"Y","Y","Y","Y","N","Y",44,41,32,63,68,47,61,24,22,74,0,82
"677837","AB FOCUSCARE HOMEHEALTH NETWORK INC","1301 NORTHWEST HIGHWAY SUITE 208","GARLAND","TX","75041","2142275177","Proprietary",3/13/2006 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,13,20,76,5,199
"097061","ABA HOME HEALTH CARE, INC","821 KENNEDY STREET, NW","WASHINGTON","DC","20011","2027221725","Proprietary",7/13/2006 0:00:00,"Y","Y","Y","N","Y","Y",199,199,199,199,199,199,199,199,199,199,199,199
"677893","ABACUS HEALTHCARE  LLP","1100 W FANNIN RD","MELISSA","TX","75454","8178491645","Proprietary",4/4/2006 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,199,199,199,0,199
"109089","ABANA HEALTH CARE INC","16201 SW 95 AVE STE 112","MIAMI","FL","33157","3052519038","Proprietary",11/24/2008 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,199,199,199,0,199
"147902","ABBA HOME HEALTH CARE, INC","4433 WEST TOUHY AVENUE","LINCOLNWOOD","IL","60712","8476797200","Proprietary",9/28/2006 0:00:00,"Y","Y","Y","Y","Y","Y",38,45,41,59,57,38,39,45,26,39,0,199
"108334","ABBEY HOME HEALTH CARE INC","7800 WEST OAKLAND PARK BLVD SUITE E115","SUNRISE","FL","33351","9545781770","Proprietary",8/9/2006 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,199,199,199,0,199
"147692","ABBEY ST. CLAIRE QUALITY CARE","3415 N ODELL AVENUE","CHICAGO","IL","60634","7738369306","Proprietary",9/15/1997 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,199,199,199,0,199
"673171","ABBI HOME CARE INC","6453 SOUTHWEST BLVD","BENBROOK","TX","76132","8173770889","Proprietary",4/1/2005 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,51,33,44,1,199
"679344","ABBIE HEALTH CARE INC","4606 CENTERVIEW SUITE 221","SAN ANTONIO","TX","78228","2103417800","Proprietary",9/22/2003 0:00:00,"Y","Y","Y","Y","Y","Y",34,34,67,63,43,42,47,36,20,59,1,83
"743168","ABBIS CARE TEAM","7324 SOUTHWEST FREEWAY SUITE 555","HOUSTON","TX","77074","7137775008","Proprietary",5/15/2008 0:00:00,"Y","Y","Y","Y","N","Y",199,199,199,199,199,199,199,199,199,199,0,199
"237536","ABBORE CARE, INC","23999 NORTHWESTERN HIGHWAY, SUITE 200","SOUTHFIELD","MI","48075","2485691040","Proprietary",9/24/2004 0:00:00,"Y","Y","Y","Y","Y","Y",42,48,48,61,53,45,49,20,23,77,3,199
"368014","ABBOTT HOME CARE, INC","209 MARION PIKE","COAL GROVE","OH","45638","7405349908","Proprietary",3/17/2003 0:00:00,"Y","Y","Y","Y","Y","Y",61,74,42,94,72,44,72,36,29,63,1,89
"397255","ABBY HEALTH CARE INC","287 EDISON STREET","UNIONTOWN","PA","15401","7244398330","Proprietary",7/6/1984 0:00:00,"Y","Y","Y","Y","Y","Y",40,38,52,52,67,38,47,18,13,82,2,89
"679129","ABBY HOME HEALTH","1401 WEST WHEELER","ARANSAS PASS","TX","78336","3617589336","Proprietary",4/26/2002 0:00:00,"Y","Y","Y","Y","Y","Y",57,46,39,60,63,47,54,35,35,58,3,83
"367519","ABC HEALTH CARE INC","1605 HOLLAND ROAD, SUITE A1","MAUMEE","OH","43537","4198939700","Proprietary",5/5/1993 0:00:00,"Y","Y","Y","Y","N","Y",35,46,41,55,41,28,54,31,26,69,2,199
"367796","ABC HOME CARE AND NURSING SERVICES","5362 CLEVELAND AVENUE","COLUMBUS","OH","43231","6148823320","Proprietary",7/24/2002 0:00:00,"Y","Y","N","N","N","Y",199,199,199,199,199,199,199,51,199,37,0,199
"237798","ABC HOME CARE, INC","28091 DEQUINDRE RD, SUITE -109","MADISON HEIGHTS","MI","48071","2484709183","Proprietary",1/14/2009 0:00:00,"Y","Y","Y","Y","Y","Y",201,201,201,201,201,201,201,201,201,201,201,201
"297136","ABC HOME HEALTH","6370 W FLAMINGO RD STE 5C","LAS VEGAS","NV","89103","7022487781","Proprietary",4/10/2007 0:00:00,"Y","Y","Y","Y","Y","Y",28,27,12,37,42,36,21,28,8,66,0,199
"067456","ABC HOME HEALTH CARE INC","2320 NORTH GRAND","PUEBLO","CO","81003","7195432700","Proprietary",1/11/2006 0:00:00,"Y","Y","Y","Y","Y","Y",42,52,199,50,52,27,50,31,26,65,0,199
"157577","ABC HOMECARE LLC","138 W CARMEL DR","CARMEL","IN","46032","3178464704","Proprietary",9/12/2006 0:00:00,"Y","Y","Y","N","N","Y",199,199,199,199,199,199,199,46,0,52,0,199
"109201","ABG PROFESSIONAL HEALTH SERVICES INC","8300 WEST FLAGLER ST STE 200","MIAMI","FL","33144","3052662548","Proprietary",1/21/2009 0:00:00,"Y","Y","Y","Y","Y","Y",201,201,201,201,201,201,201,201,201,201,201,201
"459054","ABICARE HOME HEALTH LLC","2964 LBJ FREEWAY SUITE 301","DALLAS","TX","75234","9722412419","Proprietary",1/3/1997 0:00:00,"Y","Y","Y","Y","Y","Y",30,41,47,51,59,26,51,35,10,61,0,87
"197431","ABIDE HOME CARE SERVICES, INC","550-554 BELLE TERRE BLVD","LA PLACE","LA","70068","9853594101","Proprietary",1/2/1992 0:00:00,"Y","Y","Y","Y","N","Y",30,11,41,4,10,4,0,39,30,33,1,199
"679145","ABIDING HOME HEALTH LLC","15102 JONES MALTSBERGER #101","SAN ANTONIO","TX","78247","2104030901","Proprietary",6/27/2002 0:00:00,"Y","Y","Y","Y","Y","Y",40,40,48,67,57,41,58,39,23,58,2,86
"377675","ABIDING HOME HEALTH OF OKLAHOMA CITY","5929 NORTH MAY #204","OKLAHOMA CITY","OK","73112","4056072302","Proprietary",8/27/2004 0:00:00,"Y","Y","Y","Y","Y","Y",46,46,58,56,59,35,53,38,41,57,1,66
"457564","ABILENE HOME HEALTH PROFESSIONAL CARE INC","265 SOUTH LEGGETT DRIVE SUITE 1","ABILENE","TX","79605","3256729454","Proprietary",2/20/1984 0:00:00,"Y","Y","N","Y","N","Y",63,70,96,82,88,79,73,21,2,75,0,92
"747007","ABILITY AND PERFORMANCE HOME CARE LLC","200 WEST EXPRESSWAY 83 SUITE C","SAN JUAN","TX","78589","9562839070","Proprietary",11/13/2008 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,199,199,199,199,199
"397145","ABINGTON MEMORIAL HOSPITAL  HOME CARE","2510 MARYLAND ROAD SUITE 250","WILLOW GROVE","PA","19090","2154815800","Voluntary Non Profit - Private",9/9/1980 0:00:00,"Y","Y","Y","Y","Y","Y",47,52,39,53,66,40,58,28,25,71,1,67
"457954","ABL HOMEHEALTH SERVICES INC","9888 BISSONNET STREET SUITE 135","HOUSTON","TX","77036","2814988666","Proprietary",11/30/2005 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,33,4,47,0,199
"058409","ABLE HANDS HOME HEALTH CARE","18780 AMAR RD SUITE 207","WALNUT","CA","91789","6269652233","Proprietary",9/13/2007 0:00:00,"Y","Y","Y","Y","Y","Y",46,55,60,78,77,49,57,25,23,74,1,199
"157588","ABLE HANDS HOMECARE","3742 S WESTERN AVE","MARION","IN","46953","7656771719","Proprietary",4/11/2007 0:00:00,"Y","Y","Y","N","N","Y",29,21,28,62,38,30,34,39,15,56,0,199
"337281","ABLE HEALTH CARE SERVICES INC CHHA","76 NORTH BROADWAY, SUITE 4000","HICKSVILLE","NY","11801","5165468000","Proprietary",3/29/1991 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,59,26,36,2,199
"227496","ABLE HOME CARE, LLC","140 UNION STREET S-414","LYNN","MA","01901","7815811181","Proprietary",2/8/2007 0:00:00,"Y","Y","N","N","N","Y",50,71,31,62,55,31,46,45,24,55,1,199
"147734","ABLE HOME HEALTH, LLC","1946 DAIMLER ROAD","ROCKFORD","IL","61112","8153992600","Proprietary",2/24/2003 0:00:00,"Y","Y","Y","Y","Y","Y",61,78,66,75,80,57,69,25,27,75,2,93
"017041","ABLE HOMECARE OF BIRMINGHAM","2090 COLUMBIANA ROAD, SUITE 1950","BIRMINGHAM","AL","35216","2059793180","Proprietary",8/4/1982 0:00:00,"Y","Y","Y","N","Y","Y",55,59,50,49,87,66,55,41,40,57,1,199
"368039","ABLE SUPPORT SERVICES, INC","2021 EAST DUBLIN GRANVILLE ROAD, SUITE 250","COLUMBUS","OH","43229","6144363791","Proprietary",12/10/2003 0:00:00,"Y","Y","Y","N","N","Y",199,199,199,199,199,199,199,72,75,27,3,199
"457810","ABLECARE HEALTHCARE SERVICES","1000 WALNUT CREEK DRIVE SUITE B","MANSFIELD","TX","76063","8174772529","Proprietary",4/18/2005 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,57,11,45,0,199
"679261","ABLECARE HOME HEALTH LLC","100 W HAWKINS PKWY SUITE 101","LONGVIEW","TX","75605","9032360020","Proprietary",4/18/2003 0:00:00,"Y","Y","Y","Y","Y","Y",44,35,12,22,64,37,19,32,22,64,0,199
"679742","ABODE HOME HEALTH CARE","350 OAKS TRAIL SUITE 130","GARLAND","TX","75043","4697337873","Proprietary",4/3/2008 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,199,199,199,199,199
"167299","ABOVE AND BEYOND HOME HEALTH CARE","118 NORTH CEDAR STREET","MONTICELLO","IA","52310","3194653059","Proprietary",3/25/2005 0:00:00,"Y","Y","Y","Y","Y","Y",32,40,20,56,55,14,37,35,31,58,2,73
"227478","ABP BEST HOME CARE AGENCY, INC","214 LINCOLN STREET","ALLSTON","MA","02134","6177798400","Proprietary",5/10/2004 0:00:00,"Y","Y","Y","N","N","Y",45,62,52,72,69,58,66,24,15,72,3,199
"109175","ABRAHAM HOME HEALTH CARE INC","4711 NW 79 AVENUE SUITE 13M","MIAMI","FL","33166","3054630620","Proprietary",3/12/2009 0:00:00,"Y","Y","N","N","N","Y",201,201,201,201,201,201,201,201,201,201,201,201
"058361","ABSOLUT HOME HEALTH CARE, INC.","22736 VANOWEN ST SUITE 301","WEST HILLS","CA","91307","8187048733","Proprietary",3/30/2007 0:00:00,"Y","Y","Y","Y","Y","Y",32,42,57,89,74,48,45,41,42,51,2,199
"679228","ABSOLUTE BEST CARE HOME HEALTH","22514 RED RIVER DR","KATY","TX","77450","2813950007","Proprietary",2/28/2003 0:00:00,"Y","Y","N","Y","Y","Y",26,15,22,76,23,18,17,40,10,40,3,199
"147951","ABSOLUTE HEALTHCARE SYSTEMS, INC","2860 SOUTH RIVER ROAD, SUITE 355","DES PLAINES","IL","60018","8476350700","Proprietary",4/3/2007 0:00:00,"Y","Y","Y","Y","Y","Y",39,44,60,75,91,58,69,23,8,73,0,199
"459481","ABSOLUTE HOME CARE","813 S AMY LANE #104","HARKER HEIGHTS","TX","76548","2546902312","Proprietary",2/10/2000 0:00:00,"Y","Y","Y","Y","N","Y",199,199,199,199,199,199,199,49,39,48,3,199
"108107","ABSOLUTE HOME CARE INC","8000 NORTH UNIVERSITY DRIVE","TAMARAC","FL","33321","9547266556","Proprietary",10/18/2004 0:00:00,"Y","Y","Y","Y","Y","Y",17,11,12,21,14,6,26,15,8,83,0,76
"673145","ABSOLUTE HOME CARE OF EL PASO INC","2211 E MISSOURI SUITE N 200","EL PASO","TX","79903","9158388960","Proprietary",2/24/2005 0:00:00,"Y","Y","Y","Y","Y","Y",48,42,36,73,72,40,59,34,4,62,0,90
"058363","ABSOLUTE HOME HEALTH AGENCY, INC","5021A SAN VICENTE BLVD","LOS ANGELES","CA","90019","3236349585","Proprietary",3/28/2007 0:00:00,"Y","Y","Y","Y","Y","Y",37,48,37,70,74,40,75,31,13,68,0,199
"237732","ABSOLUTE HOME HEALTH CARE","1513 S CENTER RD","BURTON","MI","48509","8664796499","Proprietary",4/17/2008 0:00:00,"Y","Y","Y","Y","Y","Y",38,51,53,38,59,40,56,30,26,65,1,199
"178044","ABSOLUTE HOME HEALTH CARE","9415 E HARRY SUITES 204 AND 205","WICHITA","KS","67207","3168321347","Proprietary",8/18/1997 0:00:00,"Y","Y","Y","N","Y","Y",37,38,199,43,66,13,64,55,44,38,3,199
"107783","ABSOLUTE HOME HEALTHCARE","1012 EMMETT STREET SUITE A","KISSIMMEE","FL","34741","4078709336","Proprietary",5/23/2003 0:00:00,"Y","Y","Y","Y","Y","Y",50,47,52,79,65,44,63,35,33,59,1,89
"368068","ABSOLUTE NURSING CARE","5082 WARRENSVILLE CENTER ROAD","MAPLE HEIGHTS","OH","44137","2164752047","Proprietary",9/28/2004 0:00:00,"Y","Y","Y","Y","Y","Y",67,56,8,95,72,13,84,22,27,77,0,199
"367754","ABSOLUTE SKILLED HOME HEALTH, INC","7235 WHIPPLE AVENUE NW","NORTH CANTON","OH","44720","3304988219","Proprietary",8/29/1997 0:00:00,"Y","Y","Y","Y","Y","Y",46,44,48,51,57,38,58,27,31,68,1,80
"459491","ABSOLUTECARE HEALTH SERVICES INC","3609 PARK VIEW DRIVE","GRAPEVINE","TX","76051","9722265093","Government - Combination GOVT & Voluntary",6/13/2000 0:00:00,"Y","Y","N","N","N","Y",199,199,199,199,199,199,199,199,199,199,199,199
"457848","ABSOLUTELY ANGELS INC","936 EAST PRODUCTION","PILOT POINT","TX","76258","9406860324","Proprietary",6/21/2005 0:00:00,"Y","Y","Y","Y","Y","Y",28,23,1,48,59,31,8,38,38,62,4,54
"459311","ABUNDANT HEALTH CARE SERVICES","1305 EAST NOLANA SUITE B & C","MCALLEN","TX","78504","9566310012","Proprietary",6/26/1997 0:00:00,"Y","Y","Y","Y","N","Y",45,59,28,44,58,42,16,31,17,66,1,64
"148068","ABUNDANT HOME HEALTH CARE, INC","545 W TAFT AVE","SOUTH HOLLAND","IL","60473","7083315575","Proprietary",7/19/2009 0:00:00,"Y","Y","Y","N","Y","Y",201,201,201,201,201,201,201,201,201,201,201,201
"457803","ABUNDANT HOME HEALTH LLC","1201 N WATSON ROAD SUITE 288","ARLINGTON","TX","76006","9722377859","Proprietary",4/19/2005 0:00:00,"Y","Y","Y","Y","Y","Y",32,35,25,63,45,33,32,35,16,53,1,199
"109034","ACA HOMEHEALTH LLC","1218 NW 7 STREET","MIAMI","FL","33125","3053260961","Proprietary",7/9/2008 0:00:00,"Y","Y","Y","N","N","Y",42,199,199,57,51,199,30,27,27,72,0,199
"337423","ACACIA CERTIFIED HOME CARE CO","2150 BLEECKER STREET","UTICA","NY","13501","3152660614","Voluntary Non Profit - Other",8/26/2004 0:00:00,"Y","Y","Y","Y","Y","Y",45,54,57,47,66,32,47,34,32,63,3,89
"147985","ACACIA HOME HEALTH AGENCY","5906 1/2 N CLARK STREET","CHICAGO","IL","60660","7737287200","Proprietary",11/1/2007 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,61,44,32,11,199
"157598","ACACIA HOME HEALTH SERVICES","690 STATE ST","FRANKLIN","IN","46131","3173461453","Voluntary Non Profit - Private",11/26/2007 0:00:00,"Y","Y","Y","Y","Y","Y",39,51,15,67,57,20,49,30,27,67,1,199
"367162","ACADEMY HEALTH SERVICES INC","2621 WILMINGTON PIKE","DAYTON","OH","45419","9372936631","Proprietary",1/12/1982 0:00:00,"Y","Y","Y","Y","Y","Y",42,60,47,47,59,41,75,30,33,69,1,85
"239028","ACADEMY HOME CARE, INC","13665 NORTHLINE RD","SOUTHGATE","MI","48195","7342853833","Proprietary",6/26/2009 0:00:00,"Y","Y","Y","Y","Y","Y",201,201,201,201,201,201,201,201,201,201,201,201
"197060","ACADIAN HOMECARE, LLC","515  VEROT SCHOOL ROAD SUITE A","LAFAYETTE","LA","70508","3372358185","Proprietary",5/23/1979 0:00:00,"Y","Y","Y","Y","Y","Y",43,46,27,51,61,40,34,44,29,51,1,82
"067450","ACARIA INC","5727  WEST 6TH AVENUE","LAKEWOOD","CO","80214","3034038888","Proprietary",8/5/2005 0:00:00,"Y","Y","Y","Y","Y","Y",41,55,50,47,64,36,60,27,23,69,0,39
"679097","ACC HEALTH SERVICES INC","6001 SAVOY SUITE 501","HOUSTON","TX","77036","7135321980","Proprietary",1/8/2002 0:00:00,"Y","Y","Y","Y","Y","Y",48,48,52,93,73,44,75,30,0,74,1,199
"248100","ACCEL HEALTH SERVICES INC","1421 PARK AVENUE SOUTH #1","MINNEAPOLIS","MN","55404","6123438931","Proprietary",7/6/2007 0:00:00,"Y","Y","N","N","N","Y",199,199,199,199,199,199,199,199,199,199,0,199
"148012","ACCELERATED HOME CARE, LLC","828 DAVIS ST SUITE 204","EVANSTON","IL","60201","7737578948","Proprietary",10/24/2008 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,199,199,199,199,199
"067431","ACCELERATED HOME HEALTHCARE INC","6810 N BROADWAY  #N","DENVER","CO","80221","7203220311","Proprietary",5/21/2003 0:00:00,"Y","Y","Y","Y","N","Y",199,199,199,199,199,199,199,48,42,46,5,199
"237557","ACCELERATED HOMECARE SERVICES, INC","2321 WATER STREET SUITE E","PORT HURON","MI","48060","8109829200","Proprietary",12/18/2004 0:00:00,"Y","Y","Y","Y","Y","Y",41,32,58,58,60,46,81,25,10,73,0,40
"557524","ACCENT HOME CARE, INC","4000 LONG BEACH BLVD SUITE 221","LONG BEACH","CA","90807","5626373113","Proprietary",4/25/1995 0:00:00,"Y","Y","Y","Y","Y","Y",32,31,62,66,59,37,60,12,2,86,0,199
"679163","ACCENT HOME HEALTH","3480 FANNIN STE K","BEAUMONT","TX","77701","4098357700","Proprietary",9/17/2002 0:00:00,"Y","Y","N","N","Y","Y",199,199,199,199,199,199,199,43,41,55,0,199
"157590","ACCENT HOME HEALTH CARE INC","10 S EAST ST","PLAINFIELD","IN","46168","3172034229","Proprietary",4/10/2007 0:00:00,"Y","Y","Y","Y","Y","Y",25,34,199,36,42,20,46,29,24,71,2,199
