ProviderNum,ProviderName,StreetAddress,City,State,ZipCode,Telephone,OwnershipType,DateCertified,Nursing Care,Physical Therapy,Occupational Therapy,Speech Therapy,Medical Social Services,Home Health Aide Services,How often the home health team began their patients’ care in a timely manner. ,How often the home health team taught patients (or their family caregivers) about their drugs. ,How often the home health team checked patients’ risk of falling. ,How often the home health team checked patients for depression. ,How often the home health team determined whether patients received a flu shot for the current flu season. ,How often the home health team determined whether their patients received a pneumococcal vaccine (pneumonia shot). ,"For patients with diabetes, how often the home health team got doctor’s orders, gave foot care, and taught patients about foot care. ",How often the home health team checked patients for pain. ,How often the home health team treated their patients’ pain.  ,How often the home health team treated heart failure (weakening of the heart) patients’ symptoms. ,How often the home health team took doctor-ordered action to prevent pressure sores (bed sores). ,How often the home health team included treatments to prevent pressure sores (bed sores) in the plan of care. ,How often the home health team checked patients for the risk of developing pressure sores (bed sores). ,How often patients got better at walking or moving around.,How often patients got better at getting in and out of bed. ,How often patients got better at bathing.,How often patients had less pain when moving around ,How often patients’ breathing improved. ,How often patients’ wounds improved or healed after an operation.,How often patients got better at taking their drugs correctly by mouth. ,"How often patients receiving home health care needed any urgent, unplanned care in the hospital emergency room – without being admitted to the hospital. ",How often home health patients had to be admitted to the hospital 
017055,GENTIVA HEALTH SERVICES,1294-A EAST MAIN STREET,PRATTVILLE,AL,36066,3343619806,PROPRIETARY,6/8/1984,Y,Y,Y,Y,Y,Y,94,96,93,93,84,84,81,99,87,199,86,96,100,63,65,78,71,78,92,71,10,23
017056,GENTIVA HEALTH SERVICES,"11123 CHANTILLY PARKWAY, UNIT L",PIKE ROAD,AL,36064,3342701151,PROPRIETARY,12/3/1984,Y,Y,Y,Y,Y,Y,87,94,95,97,57,56,89,99,97,98,89,97,98,68,61,77,85,86,93,65,9,31
017058,GENTIVA HEALTH SERVICES,"9037 INDEPENDENCE AVENUE, SUITE B",DAPHNE,AL,36526,2516210882,PROPRIETARY,10/25/1984,Y,Y,Y,Y,Y,Y,92,91,90,98,53,56,90,100,97,92,93,96,99,55,53,73,70,70,86,60,11,27
017063,INTREPID USA HEALTHCARE SERVICES,"3918 MONTCLAIR RD, SUITE 202",BIRMINGHAM,AL,35209,2058773403,PROPRIETARY,12/5/1985,Y,Y,Y,Y,Y,Y,84,85,89,99,77,78,94,99,100,199,99,100,97,61,41,68,69,50,100,44,11,27
017066,SPRINGHILL HOME HEALTH AND HOSPICE,10 MOBILE STREET,MOBILE,AL,36607,2514338172,PROPRIETARY,2/24/1986,Y,Y,Y,Y,Y,Y,98,99,100,100,53,53,99,100,100,99,99,99,100,56,56,65,69,57,93,52,8,32
017067,INTREPID USA HEALTHCARE SERVICES,7212 COPPERFIELD DRIVE,MONTGOMERY,AL,36117,3342707913,PROPRIETARY,5/9/1986,Y,Y,Y,Y,Y,Y,74,80,58,99,33,31,88,99,90,199,90,98,97,48,30,41,69,71,96,45,13,31
017069,AMEDISYS HOME HEALTH OF FOLEY,1809 N MCKENZIE STREET,FOLEY,AL,36535,2519711436,PROPRIETARY,7/1/1986,Y,Y,Y,Y,Y,Y,95,92,100,100,61,60,94,100,99,98,97,99,100,65,54,68,70,70,95,56,13,30
017324,ALACARE HOME HEALTH AND HOSPICE,824 HIGHWAY 231 SOUTH,TROY,AL,36081,3345669238,PROPRIETARY,11/13/2002,Y,Y,Y,Y,Y,Y,92,96,81,96,56,50,94,99,98,97,96,96,99,56,46,64,61,62,91,50,11,35
017326,ALACARE HOME HEALTH & HOSPICE,"1690 BELTLINE ROAD, SUITE B",DECATUR,AL,35601,2563555746,PROPRIETARY,10/12/2001,Y,Y,Y,Y,Y,Y,91,90,86,92,60,56,88,98,97,93,91,96,99,56,51,66,51,57,88,48,12,34
017327,AMEDISYS HOME HEALTH OF WALKER,100 HIGHWAY 78 WEST,JASPER,AL,35501,2052952434,PROPRIETARY,8/3/2005,Y,Y,Y,Y,Y,Y,96,92,100,100,69,74,96,100,100,199,99,100,100,69,54,75,67,67,92,53,9,29
017328,AMEDISYS HOME HEALTH OF BREWTON,2554 DOUGLAS AVENUE,BREWTON,AL,36426,2518091717,PROPRIETARY,1/18/2006,Y,Y,Y,Y,Y,Y,96,91,99,100,93,91,92,100,97,199,91,98,100,64,60,81,75,78,92,66,11,26
017801,AUTAUGA COUNTY HOME CARE,219 NORTH COURT STREET,PRATTVILLE,AL,36067,3343613753,GOVERNMENT - STATE/COUNTY,7/1/1966,Y,Y,N,N,Y,Y,93,98,58,100,57,39,89,95,98,199,199,90,100,35,43,32,33,34,199,14,14,29
017803,BARBOUR COUNTY HOME CARE AGENCY,39 BROWDER STREET,CLAYTON,AL,36016,3347759044,GOVERNMENT - STATE/COUNTY,7/1/1966,Y,Y,N,N,Y,Y,96,97,78,99,66,50,73,97,78,199,80,71,100,53,43,47,46,46,199,28,14,25
017812,MARENGO COUNTY HOME CARE AGENCY,303 INDUSTRIAL DRIVE,LINDEN,AL,36748,3342950000,GOVERNMENT - STATE/COUNTY,10/14/1970,Y,Y,N,N,Y,Y,97,85,59,96,59,49,65,98,78,100,81,77,100,49,48,43,66,38,199,16,9,37
017816,COFFEE COUNTY HOME CARE,2841 NEAL METCALF ROAD,ENTERPRISE,AL,36330,3343479576,GOVERNMENT - STATE/COUNTY,7/1/1966,Y,Y,N,N,Y,Y,97,87,58,100,66,70,57,96,75,199,64,63,100,51,41,48,41,33,77,19,26,26
017817,NORTHWEST ALABAMA REGIONAL HOME CARE AGENCY,1000 SOUTH JACKSON HIGHWAY,SHEFFIELD,AL,35660,2563831234,GOVERNMENT - STATE/COUNTY,7/1/1966,Y,Y,Y,N,Y,Y,99,88,99,100,71,70,99,100,98,100,99,100,100,73,66,90,78,60,85,69,10,18
017818,CONECUH COUNTY HOME CARE,115 RURAL STREET,EVERGREEN,AL,36401,2515785265,GOVERNMENT - STATE/COUNTY,7/1/1966,Y,Y,N,N,Y,Y,93,99,70,99,52,57,78,97,81,199,91,77,100,63,68,68,82,69,199,46,14,12
017824,DALLAS COUNTY HOME CARE,100 SAMUEL O. MOSLEY DR,SELMA,AL,36701,3348722323,GOVERNMENT - STATE/COUNTY,3/6/1969,Y,Y,N,N,Y,Y,94,98,29,96,45,21,88,98,98,96,95,90,99,49,43,22,53,49,199,22,11,23
017825,DEKALB COUNTY HOME CARE,2401 CALVIN DRIVE SOUTHWEST,FORT PAYNE,AL,35967,2568458680,GOVERNMENT - STATE/COUNTY,7/1/1966,Y,Y,Y,Y,Y,Y,86,92,30,95,70,73,95,98,98,199,98,100,99,67,61,71,65,55,88,50,14,18
017828,ETOWAH COUNTY HOME CARE,709 EAST BROAD STREET,GADSDEN,AL,35903,2565475012,GOVERNMENT - STATE/COUNTY,7/1/1966,Y,Y,Y,N,Y,Y,81,85,55,93,72,58,95,96,100,199,99,100,99,41,38,46,46,29,72,30,14,23
017831,GENEVA COUNTY HOME CARE,300 COUNTY ROAD 41,HARTFORD,AL,36344,3346842259,GOVERNMENT - STATE/COUNTY,7/1/1966,Y,Y,N,N,Y,Y,98,99,82,99,72,66,52,95,68,199,68,58,100,71,52,60,54,54,199,42,12,21
017835,HOUSTON COUNTY HOME CARE,1781 E COTTONWOOD ROAD,DOTHAN,AL,36302,3346782805,GOVERNMENT - STATE/COUNTY,7/1/1966,Y,Y,Y,N,Y,Y,90,89,72,98,68,62,65,96,75,199,71,67,100,59,42,46,45,40,78,27,20,25
017836,JACKSON COUNTY HOME CARE,204 LIBERTY LANE,SCOTTSBORO,AL,35769,2562593694,GOVERNMENT - STATE/COUNTY,7/1/1966,Y,Y,Y,N,Y,Y,93,96,51,100,63,60,65,98,76,199,57,66,99,53,51,48,35,37,199,27,0,17
017847,MARION COUNTY HOME CARE,"2448 MILITARY STREET, SOUTH",HAMILTON,AL,35570,2059212859,GOVERNMENT - STATE/COUNTY,7/1/1966,Y,Y,Y,Y,Y,Y,99,93,99,100,71,81,98,100,100,100,100,100,100,74,58,84,66,67,199,63,10,11
017848,MARSHALL COUNTY HOME CARE,150 JUDY SMITH DRIVE,GUNTERSVILLE,AL,35976,2565828425,GOVERNMENT - STATE/COUNTY,3/26/1969,Y,Y,Y,N,Y,Y,93,87,54,99,76,75,76,99,87,199,87,83,100,65,57,67,57,54,74,54,16,21
017850,MONROE COUNTY HOME CARE,416 AGRICULTURE DRIVE,MONROEVILLE,AL,36460,2515752980,GOVERNMENT - STATE/COUNTY,8/14/1969,Y,Y,N,N,N,Y,90,94,70,99,57,51,71,99,88,199,76,70,100,58,58,66,63,70,199,37,23,13
017851,MONTGOMERY COUNTY HOME CARE,3060 MOBILE HIGHWAY,MONTGOMERY,AL,36108,3342936525,GOVERNMENT - STATE/COUNTY,7/1/1966,Y,Y,Y,Y,Y,Y,99,86,79,99,58,45,68,100,94,199,199,92,99,50,28,41,40,46,199,30,9,34
017855,PIKE COUNTY HOME CARE,900 SOUTH FRANKLIN DRIVE,TROY,AL,36081,3345668002,GOVERNMENT - STATE/COUNTY,7/1/1966,Y,Y,N,N,Y,Y,95,91,77,99,57,66,49,96,76,199,68,50,100,53,52,46,35,50,199,26,20,17
017856,RANDOLPH COUNTY HOME CARE,320 MAIN STREET,ROANOKE,AL,36274,3348638983,GOVERNMENT - STATE/COUNTY,7/1/1966,Y,Y,Y,N,Y,Y,96,74,29,98,62,65,95,97,95,100,96,96,100,54,59,61,43,43,93,46,13,24
017857,RUSSELL COUNTY HOME CARE,1850 CRAWFORD ROAD,PHENIX CITY,AL,36868,3342985581,GOVERNMENT - STATE/COUNTY,3/9/1971,Y,Y,Y,Y,N,Y,100,98,77,100,74,46,199,100,85,199,199,86,100,26,23,36,19,18,199,28,17,9
017861,TALLADEGA COUNTY HOME CARE AGENCY,311 NORTH ELM AVENUE,SYLACAUGA,AL,35150,2562494893,GOVERNMENT - STATE/COUNTY,7/1/1966,Y,Y,Y,Y,Y,Y,97,97,33,98,63,55,94,98,100,199,100,99,100,47,44,63,56,54,199,39,12,11
017863,TUSCALOOSA COUNTY HOME CARE,2350 HARGROVE ROAD EAST,TUSCALOOSA,AL,35405,2055544520,GOVERNMENT - STATE/COUNTY,7/1/1966,Y,Y,N,N,Y,Y,91,99,82,99,79,62,100,100,100,199,100,100,100,68,57,66,63,62,199,63,9,36
017865,WASHINGTON COUNTY HOME CARE,14900 SAINT STEPHENS AVENUE,CHATOM,AL,36518,2518472257,GOVERNMENT - STATE/COUNTY,1/10/1969,Y,N,Y,N,Y,Y,99,97,71,99,67,60,86,100,92,199,90,71,99,68,58,68,67,66,199,71,13,28
017867,WINSTON COUNTY HOME CARE,110 LEGION ROAD,DOUBLE SPRINGS,AL,35553,2054863159,GOVERNMENT - STATE/COUNTY,7/1/1966,Y,Y,N,Y,Y,Y,100,95,98,100,72,73,97,100,99,99,99,100,100,65,62,83,73,66,90,65,6,14
017872,LAMAR COUNTY HOME CARE,300 SPRINGFIELD ROAD,VERNON,AL,35592,2056956916,GOVERNMENT - STATE/COUNTY,5/2/1985,Y,Y,N,N,Y,Y,95,97,77,98,65,45,99,100,100,199,100,100,100,66,62,70,63,49,199,58,21,22
017873,MORGAN COUNTY HOME CARE AGENCY,"201 GORDON DRIVE SE, SUITE 107",DECATUR,AL,35601,2563062400,GOVERNMENT - STATE/COUNTY,2/25/1987,Y,Y,Y,N,Y,Y,96,92,37,100,70,68,55,98,76,199,74,71,99,56,43,53,53,40,199,28,20,34
017874,LIMESTONE COUNTY HOME CARE,20371 CLYDE MABRY DRIVE,ATHENS,AL,35611,2562300434,GOVERNMENT - STATE/COUNTY,4/6/1988,Y,Y,Y,N,Y,Y,94,90,59,99,73,70,89,98,97,100,97,86,99,60,58,65,72,61,94,49,11,26
017875,CULLMAN COUNTY HOME CARE,601 LOGAN AVENUE SW,CULLMAN,AL,35055,2567340258,GOVERNMENT - STATE/COUNTY,10/1/1970,Y,Y,Y,N,Y,Y,82,96,84,100,55,69,67,99,78,95,80,78,99,64,65,77,67,69,199,49,11,24
017876,LAWRENCE COUNTY HOME CARE,"13299 ALABAMA HIGHWAY 157, P O BOX 308",MOULTON,AL,35650,2569747076,GOVERNMENT - STATE/COUNTY,4/5/1988,Y,Y,N,N,Y,Y,97,83,46,100,64,49,65,100,67,199,58,57,100,37,38,52,48,33,199,36,16,26
017097,"CLAY COUNTY HOSPITAL HOME CARE, LLC",83825 HIGHWAY 9,ASHLAND,AL,36251,2563540077,PROPRIETARY,10/27/1992,Y,Y,Y,Y,Y,Y,89,82,81,99,68,72,85,99,92,199,91,97,100,57,63,64,60,66,87,49,13,27
017100,MARION REGIONAL HOMECARE,1186 MILITARY STREET SOUTH,HAMILTON,AL,35570,2059216387,PROPRIETARY,10/29/1992,Y,Y,Y,Y,Y,Y,95,87,81,96,73,76,87,99,99,199,92,100,98,60,63,66,65,68,90,49,8,28
017101,HEALTH NOW HOME HEALTH,751 DERBY DRIVE,YORK,AL,36925,2053925263,GOVERNMENT - LOCAL,12/9/1992,Y,Y,Y,Y,N,Y,93,95,100,98,28,11,94,99,95,199,93,100,97,55,44,58,76,72,199,199,11,42
017102,ALABAMA HOMECARE,"607 WILSON AVENUE, SUITE 3",EUTAW,AL,35462,2053723399,GOVERNMENT - STATE/COUNTY,12/17/1992,Y,Y,Y,Y,N,Y,96,90,95,96,77,57,100,100,100,199,100,94,100,80,70,81,96,85,199,71,10,17
017103,BRYAN W WHITFIELD MEM HOSP,HWY 80 E,DEMOPOLIS,AL,36732,3342890701,COMBINATION GOVERNMENT VOLUNTARY,12/23/1992,Y,Y,Y,N,N,Y,92,95,100,100,49,13,98,99,97,100,98,99,97,51,42,59,76,67,199,46,9,46
017104,HIGHLANDS HOME HEALTH,309 PARKS AVENUE,SCOTTSBORO,AL,35768,2562594840,GOVERNMENT - LOCAL,1/13/1993,Y,Y,Y,Y,N,Y,100,85,100,100,70,66,80,100,99,96,83,100,99,54,51,62,62,60,96,44,13,37
017106,EVERGREEN HOME CARE,308 SOUTH MAIN STREET,EVERGREEN,AL,36401,2515786800,PROPRIETARY,1/12/1993,Y,Y,N,N,N,Y,93,99,96,100,80,81,98,93,100,199,100,99,95,54,31,62,52,61,199,53,11,28
017107,SUNCREST HOME HEALTH,222 7TH STREET SOUTH,CLANTON,AL,35045,2052804663,PROPRIETARY,5/24/1993,Y,Y,Y,Y,Y,Y,94,94,75,100,81,87,97,99,100,100,99,100,99,66,61,70,67,68,91,52,8,28
017109,NORTHWEST HOME HEALTH HALEYVILLE,HIGHWAY 195 EAST PO BOX 780,HALEYVILLE,AL,35565,2054857341,PROPRIETARY,6/23/1993,Y,Y,N,N,N,Y,99,84,94,99,62,71,95,100,100,100,92,100,98,53,56,46,60,33,100,27,7,32
017112,JACKSON MEDICAL CENTER HOME HEALTH,112 FOREST AVENUE,JACKSON,AL,36545,2512470424,PROPRIETARY,6/29/1993,Y,Y,N,Y,N,Y,99,98,86,100,80,79,100,100,100,199,100,100,100,59,45,57,74,76,199,35,15,30
017115,GADSDEN REGIONAL HOME HEALTH,82 INDUSTRIAL BOULEVARD,ATTALLA,AL,35954,2565382273,PROPRIETARY,7/27/1993,Y,Y,Y,Y,Y,Y,98,97,98,94,74,72,89,98,97,92,96,93,97,68,63,75,58,71,97,54,10,37
017116,IVY CREEK HOME HEALTH OF ELMORE,15 CAMBRIDGE COURT,WETUMPKA,AL,36092,3345677710,PROPRIETARY,7/26/1993,Y,Y,Y,Y,N,Y,95,99,100,99,70,70,99,100,100,199,100,100,99,47,46,68,54,43,92,63,19,26
017117,LAKE MARTIN HOME HEALTH,"301 MARIARDEN ROAD, SUITE F - PO BOX 629",DADEVILLE,AL,36853,2568257050,PROPRIETARY,7/29/1993,Y,Y,Y,Y,Y,Y,91,81,100,98,53,54,95,100,99,100,97,100,99,82,79,87,85,80,98,73,13,34
017118,LAWRENCE HOME HEALTH AGENCY,202 HOSPITAL STREET,MOULTON,AL,35650,2569742200,VOLUNTARY NON-PROFIT - PRIVATE,8/17/1993,Y,Y,N,N,Y,Y,96,90,100,100,81,71,199,100,100,199,199,199,98,66,45,80,69,52,199,21,5,41
017119,HGA HOMECARE OF HUNTSVILLE,"6767 OLD MADISON PIKE NW - BUILDING 4, SUITE 400",HUNTSVILLE,AL,35806,2569226650,PROPRIETARY,9/20/1993,Y,Y,Y,Y,Y,Y,94,92,92,96,50,52,94,100,99,98,94,95,97,61,51,66,62,59,96,54,13,27
017121,GENTIVA HEALTH SERVICES,1309 ANTIOCH ROAD,ANDALUSIA,AL,36420,3342222172,PROPRIETARY,9/27/1993,Y,Y,Y,Y,Y,Y,97,91,84,99,67,67,94,100,100,199,97,96,99,60,55,66,71,65,96,54,10,29
017123,LANIER HOME HEALTH SERVICES,1806 44TH ST.,VALLEY,AL,36854,3347561950,VOLUNTARY NON-PROFIT - PRIVATE,10/21/1993,Y,Y,Y,Y,N,Y,93,98,90,97,76,75,94,100,100,199,99,94,100,59,37,71,79,73,90,51,13,28
017124,DALE MEDICAL CTR HOME HEALTH,126 HOSPITAL AVENUE,OZARK,AL,36360,3347740750,VOLUNTARY NON-PROFIT - OTHER,10/20/1993,Y,Y,N,Y,Y,Y,98,98,100,99,71,69,92,100,92,100,85,100,100,73,64,73,84,82,96,51,14,14
017125,KELLER HOME CARE,217 HOSPITAL ROAD,RED BAY,AL,35582,2563568160,PROPRIETARY,1/20/1994,Y,Y,Y,Y,Y,Y,95,93,89,93,49,48,88,100,99,97,97,99,97,56,53,67,62,45,93,52,13,30
017127,SOUTH BALDWIN REGIONAL HOME HEALTH,1605 NORTH  MCKENZIE STREET,FOLEY,AL,36535,2514241045,GOVERNMENT - STATE/COUNTY,2/15/1994,Y,Y,Y,Y,Y,Y,100,93,100,99,46,41,94,98,100,100,95,97,97,69,65,78,79,74,100,57,9,33
017128,MEDICAL CENTERS HOMECARE,11687 US HWY 431,GUNTERSVILLE,AL,35976,2568785811,PROPRIETARY,2/3/1994,Y,Y,Y,Y,Y,Y,93,81,92,99,84,91,100,100,100,95,100,94,98,61,51,71,62,52,89,59,12,34
017129,HOMECARE OF EAST ALABAMA MEDICAL CENTER,"665 OPELIKA ROAD, SUITE 300",AUBURN,AL,36830,3348263131,PROPRIETARY,3/31/1994,Y,Y,Y,Y,Y,Y,87,92,91,94,61,58,93,100,97,100,94,98,98,62,60,66,68,68,99,52,12,25
017130,INFIRMARY HOMECARE OF GROVE HILL,127-C CLARKE STREET,GROVE HILL,AL,36451,2512753136,PROPRIETARY,4/13/1994,Y,Y,Y,Y,Y,Y,97,94,86,99,57,63,96,99,99,199,95,100,99,72,63,73,71,65,95,59,15,24
017132,ST VINCENT'S HOME HEALTH OF BLOUNT COUNTY,"1104 2ND AVE EAST, SUITE C",ONEONTA,AL,35121,2052743365,PROPRIETARY,6/15/1994,Y,Y,Y,Y,Y,Y,95,97,84,99,70,83,84,98,97,95,82,100,100,61,63,68,74,76,90,42,7,22
017134,LHC HOMECARE OF SOUTH ALABAMA,700 BRANTLEY STREET,OPP,AL,36467,3344932087,PROPRIETARY,6/14/1994,Y,Y,Y,Y,Y,Y,98,93,93,97,75,76,87,100,95,199,76,100,98,69,53,82,72,56,99,56,10,24
017135,COMMUNITY HOME CARE,1526 GILMER AVENUE,TALLASSEE,AL,36078,3342836541,VOLUNTARY NON-PROFIT - PRIVATE,9/27/1994,Y,Y,N,N,Y,Y,92,99,89,100,64,73,98,100,99,199,100,100,100,44,50,51,54,53,92,37,10,21
017136,RELIABLE HOME HEALTH,435 MEETING STREET,GEORGIANA,AL,36033,3343762286,PROPRIETARY,9/26/1994,Y,Y,N,N,N,Y,92,93,100,98,60,39,98,99,100,199,97,100,99,60,45,50,59,50,199,50,12,48
017138,L V STABLER MEMORIAL HOME HEALTH,"104 CAMELLIA AVENUE, SUITE B",GREENVILLE,AL,36037,3343832286,PROPRIETARY,10/18/1994,Y,Y,N,N,Y,Y,99,99,100,100,76,72,100,100,100,199,100,99,97,62,53,61,58,34,100,44,12,32
017139,ASSOCIATES HOME HEALTH SERVICES,102 WEST CONECUH AVE,UNION SPRINGS,AL,36089,3347384155,PROPRIETARY,12/12/1994,Y,Y,N,N,N,Y,97,97,100,93,98,97,92,100,97,199,97,100,99,59,199,64,56,39,199,199,11,48
017140,THE HOSPITAL HOME HEALTH,54 BEALL DRIVE,LUVERNE,AL,36049,3343353374,PROPRIETARY,12/28/1994,Y,Y,Y,Y,Y,Y,100,100,100,100,80,74,94,100,100,199,199,199,100,68,65,81,67,88,199,60,8,25
017142,"ATMORE COMMUNITY HOME CARE, LLC","121 LINDBERG AVENUE, SUITE C",ATMORE,AL,36502,2513686286,VOLUNTARY NON-PROFIT - OTHER,2/13/1995,Y,Y,N,N,N,Y,98,97,100,99,59,75,100,100,100,199,100,100,100,42,67,58,49,27,199,44,11,45
017143,D W MCMILLAN HOME HEALTH,114 W JACKSON STREET,BREWTON,AL,36426,3348672664,PROPRIETARY,1/23/1995,Y,Y,Y,Y,Y,Y,96,97,95,96,57,56,96,100,99,199,93,96,95,76,65,78,66,57,98,64,9,34
047875,SEVIER COUNTY HEALTH UNIT,304 NORTH FOURTH STREET,DE QUEEN,AR,71832,8706422535,GOVERNMENT - STATE/COUNTY,7/1/1972,Y,N,N,N,N,Y,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,26,199
047876,LITTLE RIVER COUNTY HEALTH UNIT,150 KELLER,ASHDOWN,AR,71822,8708983141,GOVERNMENT - STATE/COUNTY,4/3/1974,Y,N,N,N,Y,Y,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,0,199
047877,CALHOUN COUNTY HEALTH UNIT,1119 PRESTRESS DRIVE,HAMPTON,AR,71744,8707982808,GOVERNMENT - STATE/COUNTY,5/22/1974,Y,N,N,N,N,Y,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,19,199
047878,CLAY COUNTY HEALTH UNIT,1009 SOUTH GARFIELD,PIGGOTT,AR,72454,8705985566,GOVERNMENT - STATE/COUNTY,4/22/1974,Y,Y,N,N,N,Y,96,97,97,100,91,96,96,100,100,199,199,100,100,62,55,58,61,33,199,199,11,31
047880,YELL COUNTY HEALTH UNIT DANVILLE,1309 EAST EIGHTH STREET,DANVILLE,AR,72833,4794957615,GOVERNMENT - STATE/COUNTY,5/13/1986,Y,Y,Y,Y,Y,Y,99,76,100,99,71,45,100,98,100,199,199,199,98,54,43,36,60,35,199,199,10,46
047883,ARKANSAS COUNTY HEALTH UNIT,1616 SOUTH MADISON,DE WITT,AR,72042,8709462662,GOVERNMENT - STATE/COUNTY,3/31/1987,Y,Y,N,N,N,Y,95,51,84,100,60,6,199,93,100,199,199,100,86,59,31,48,199,199,199,199,6,49
047884,LOGAN COUNTY HEALTH UNIT BOONEVILLE,721 WEST 1ST STREET,BOONEVILLE,AR,72927,4796754370,GOVERNMENT - STATE/COUNTY,4/29/1987,Y,Y,N,N,Y,Y,97,83,100,97,65,38,199,97,96,199,199,199,100,36,199,42,199,199,199,199,44,40
047886,ASHLEY COUNTY HEALTH UNIT,117 PINE STREET,CROSSETT,AR,71635,8703644035,GOVERNMENT - STATE/COUNTY,6/9/1987,Y,Y,Y,Y,N,Y,99,49,100,100,36,7,199,99,70,199,199,100,100,29,21,31,34,0,199,199,33,33
047887,DESHA COUNTY HEALTH UNIT,751 HIGHWAY 65 SOUTH,DUMAS,AR,71639,8702752580,GOVERNMENT - STATE/COUNTY,6/12/1987,Y,Y,N,N,N,Y,96,100,100,98,6,0,199,98,100,199,199,100,100,30,199,40,199,199,199,199,8,41
047888,PULASKI COUNTY HEALTH UNIT,"3600 CANTRELL ROAD, SUITE 203",LITTLE ROCK,AR,72202,5012803234,GOVERNMENT - STATE/COUNTY,5/3/1982,Y,Y,Y,N,N,Y,92,97,100,99,56,42,100,99,96,199,97,95,99,33,27,28,39,24,79,26,9,21
047889,MISSISSIPPI COUNTY HEALTH UNIT OSCEOLA,720 WEST LEE STREET,OSCEOLA,AR,72370,8705632521,GOVERNMENT - STATE/COUNTY,8/2/1995,Y,Y,Y,Y,N,Y,92,97,100,98,70,64,199,100,100,199,199,199,100,33,20,43,199,199,199,199,13,37
047346,CARE NETWORK OF LOWELL,2860 WEST WALNUT AVENUE,ROGERS,AR,72756,4796218300,PROPRIETARY,7/24/1996,Y,Y,Y,Y,Y,Y,90,91,98,99,72,65,92,94,96,100,95,98,100,55,52,70,65,73,90,50,10,23
047800,ASHLEY COUNTY HEALTH UNIT,401 NORTH CHERRY STREET,HAMBURG,AR,71646,8708538980,GOVERNMENT - STATE/COUNTY,7/1/1966,Y,Y,Y,Y,N,Y,95,79,98,100,59,42,94,100,94,199,93,100,100,57,36,54,56,22,199,22,15,46
047801,BAXTER COUNTY HEALTH UNIT,"213 EAST 6TH STREET, SUITE 40",MOUNTAIN HOME,AR,72653,8704246655,GOVERNMENT - STATE/COUNTY,7/1/1966,Y,Y,Y,Y,N,Y,93,89,98,82,47,67,199,95,81,199,199,98,92,43,29,46,32,46,199,199,26,44
047803,BOONE COUNTY HEALTH UNIT,1622 CAMPUS DRIVE,HARRISON,AR,72601,8707436001,GOVERNMENT - STATE/COUNTY,7/1/1966,Y,Y,N,Y,N,Y,93,92,98,99,69,81,89,97,96,199,89,90,98,32,29,32,40,35,87,27,12,37
047804,BRADLEY COUNTY HEALTH UNIT,208 NORTH BRAGG STREET,WARREN,AR,71671,8702266990,GOVERNMENT - STATE/COUNTY,7/1/1966,Y,Y,N,N,N,Y,97,80,100,100,67,21,199,98,199,199,199,199,98,199,199,199,199,199,199,199,30,55
047805,CARROLL COUNTY HEALTH UNIT,402 HAILEY ROAD,BERRYVILLE,AR,72616,8704232506,GOVERNMENT - STATE/COUNTY,7/1/1966,Y,Y,N,N,N,Y,94,95,99,97,80,79,100,100,100,199,100,100,100,38,22,41,33,27,199,18,14,30
047806,CHICOT COUNTY HEALTH UNIT,608 HIGHWAY 65 AND 82 SOUTH SUITE A,LAKE VILLAGE,AR,71653,8702653986,GOVERNMENT - STATE/COUNTY,7/1/1966,Y,Y,Y,Y,N,Y,100,81,100,98,62,44,95,98,97,199,100,100,100,41,30,32,199,199,199,199,25,37
047807,CLARK COUNTY HEALTH UNIT,605 SOUTH TENTH STREET,ARKADELPHIA,AR,71923,8702464078,GOVERNMENT - STATE/COUNTY,7/1/1966,Y,Y,N,N,Y,Y,97,100,100,100,63,31,199,100,199,199,199,199,100,46,199,40,199,199,199,199,8,23
047809,CLEBURNE COUNTY HEALTH UNIT,"2319 HIGHWAY 110 WEST, SUITE C",HEBER SPRINGS,AR,72543,5013624602,GOVERNMENT - STATE/COUNTY,7/1/1966,Y,Y,N,N,N,Y,84,90,98,99,81,82,100,98,100,199,100,100,98,28,21,37,45,23,199,27,17,38
047810,COLUMBIA COUNTY HEALTH UNIT,207 SOUTH JEFFERSON,MAGNOLIA,AR,71753,8702347183,GOVERNMENT - STATE/COUNTY,7/1/1966,Y,Y,N,N,N,Y,100,61,100,100,69,47,100,98,100,199,199,199,100,48,44,56,199,199,199,199,16,37
047811,CONWAY COUNTY HEALTH UNIT,100 HOSPITAL DRIVE,MORRILTON,AR,72110,5013545434,GOVERNMENT - STATE/COUNTY,7/1/1966,Y,Y,N,N,Y,Y,96,199,199,96,199,199,199,96,199,199,199,199,100,199,199,199,199,199,199,199,11,28
047812,CRAIGHEAD COUNTY HEALTH UNIT,611 EAST WASHINGTON AVE SUITE C,JONESBORO,AR,72401,8709338734,GOVERNMENT - STATE/COUNTY,7/1/1966,Y,Y,N,Y,N,Y,75,98,98,100,58,78,100,100,100,199,199,199,100,40,31,25,45,199,199,25,15,37
