"ProviderNum","ProviderName","StreetAddress","City","State","ZipCode","Telephone","OwnershipType","DateCertified","Nursing Care Services","Physical Therapy Services","Occupational Therapy Services","Speech Pathology Services","Medical Social Services","Home Health Aide Services","Percentage of patients who get better at walking or moving around","Percentage of patients who get better at getting in and out of bed","Percentage of patients who get better at getting to and from the toilet","Percentage of patients who have less pain when moving around","Percentage of patients who get better at bathing","Percentage of patients who get better at taking their medicines correctly (by mouth)","Percentage of patients who get better at getting dressed","Percentage of patients who stay the same (don't get worse) at bathing","Percentage of patients who had to be admitted to the hospital","Percentage of patients who need urgent, unplanned medical care","Percentage of patients who are confused less often"
"067229","ACCREDITED HEALTHCARE SERVICE","411 LAKEWOOD CIRCLE, #C204A","COLORADO SPRINGS","CO","80910","7193807000","Proprietary",5/3/1994 0:00:00,"Y","Y","Y","Y","Y","Y",201,201,201,201,201,201,201,201,201,201,201
"057445","ACCREDITED HH SERVICES","17141 VENTURA BLVD STE 206","ENCINO","CA","91316","8189861234","Proprietary",10/29/1993 0:00:00,"Y","Y","Y","Y","Y","Y",37,63,58,71,63,37,62,93,27,20,35
"257143","ACCU MED HOME HEALTH SOUTHERN","942 BEACH BLVD","GULFPORT","MS","39507","2288977970","Government - State/County",10/8/2002 0:00:00,"Y","Y","Y","Y","Y","Y",33,51,53,47,54,27,59,95,35,5,19
"397623","ACCUCARE HOME NURSING INC","1999 SPROUL ROAD SUITE 16","BROOMALL","PA","19008","6103537360","Proprietary",2/14/1995 0:00:00,"Y","Y","Y","Y","Y","Y",201,201,201,201,201,201,201,201,201,201,201
"679116","ACCUMED","2525 WALLINGWOOD SUITE 903","AUSTIN","TX","78746","5123309444","Proprietary",3/14/2002 0:00:00,"Y","Y","Y","Y","Y","Y",46,43,69,62,69,38,73,95,25,16,43
"679122","ACCUMED HOME HEALTH OF N TEXAS","1104 DALLAS DRIVE SUITE 234","DENTON","TX","76205","9403238362","Proprietary",4/11/2002 0:00:00,"Y","Y","Y","Y","Y","Y",30,49,56,51,60,34,67,89,26,20,40
"058080","ACCURATE HOME HEALTH CARE, INC","7 SOUTH VALENCIA ST","ALHAMBRA","CA","91801","6265765006","Proprietary",10/24/2001 0:00:00,"Y","Y","Y","Y","Y","Y",29,28,35,69,53,24,52,95,33,31,39
"058058","ACCXELL HOME HEALTH AGENCY","6820 LA TIJERA BLVD #109","LOS ANGELES","CA","90045","3102580490","Proprietary",9/22/2000 0:00:00,"Y","Y","Y","Y","Y","Y",24,36,199,69,56,36,56,95,34,16,20
"058071","ACE HEALTH SYSTEMS INC","4000 LONG BEACH BLVD SUITE 150","LONG BEACH","CA","90807","5626373276","Proprietary",5/24/2001 0:00:00,"Y","Y","Y","Y","Y","Y",23,33,41,64,50,29,42,95,24,11,36
"237414","ACE HOME CARE NETWORK INC","370 EAST 12 MILE ROAD, #203","MADISON HEIGHTS","MI","48071","2483994223","Proprietary",10/5/1996 0:00:00,"Y","Y","Y","Y","Y","Y",31,46,60,64,63,43,62,92,33,26,51
"679256","ACE HOME HEALTH AGENCY","6666 HARWIN DRIVE SUITE 475","HOUSTON","TX","77036","7139786600","Proprietary",4/11/2003 0:00:00,"Y","Y","Y","Y","Y","Y",201,201,201,201,201,201,201,201,201,201,201
"058082","ACE HOME HEALTH, INC","4055 WILSHIRE BLVD #105","LOS ANGELES","CA","90010","2133839678","Proprietary",10/4/2001 0:00:00,"Y","Y","Y","Y","Y","Y",33,36,26,54,55,18,71,95,6,5,11
"679057","ACE HOME HEALTHCARE INC","1184 WEST PIONEER PARKWAY","ARLINGTON","TX","76013","8175432900","Proprietary",7/26/2001 0:00:00,"Y","Y","Y","Y","Y","Y",45,55,69,57,69,35,76,94,25,20,33
"367055","ACH HOMECARE","210 N WILSON DRIVE","WEST UNION","OH","45693","9375445549","Government - State/County",7/1/1966 0:00:00,"Y","Y","Y","Y","Y","Y",34,56,52,44,46,30,57,90,35,27,42
"157081","ACME HEALTH SERVICE INC","6302 NORTH RUCKER ROAD, SUITE J","INDIANAPOLIS","IN","46220","3172573545","Proprietary",4/4/1983 0:00:00,"Y","Y","Y","Y","Y","Y",37,49,68,66,50,39,60,88,24,29,37
"679269","ACP HEALTH CARE RESOURCES INC","4800 SUGAR GROVE BOULEVARD SUITE 490","STAFFORD","TX","77477","2812651511","Proprietary",5/16/2003 0:00:00,"Y","Y","Y","Y","Y","Y",201,201,201,201,201,201,201,201,201,201,201
"067401","ACT FOR HEALTH","1600 EMERSON STREET","DENVER","CO","80218","3037574808","Proprietary",7/3/1997 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,199,23,24,199
"459457","ACTION HEALTHCARE LLC","1820 SHILOH ROAD SUITE 1015","TYLER","TX","75703","9035344814","Proprietary",5/7/1999 0:00:00,"Y","Y","Y","Y","Y","Y",42,62,65,53,68,40,72,95,32,20,31
"679072","ACTION HOME HEALTH CARE","2650 FOUNTAINVIEW SUITE 310","HOUSTON","TX","77057","7133780781","Proprietary",9/27/2001 0:00:00,"Y","Y","Y","Y","Y","Y",24,54,199,199,66,199,199,95,42,9,199
"557648","ACTION HOME HEALTH CARE","6300 WILSHIRE BLVD STE  1470","LOS ANGELES","CA","90048","3236535374","Proprietary",1/24/1996 0:00:00,"Y","Y","Y","Y","Y","Y",37,67,199,199,61,199,199,84,24,19,199
"057778","ACTION HOME NRSG SRVS","897 EMBARCADERO DRIVE STE #213","EL DORADO HILLS","CA","95762","9169331234","Proprietary",9/22/1987 0:00:00,"Y","Y","Y","Y","Y","Y",201,201,201,201,201,201,201,201,201,201,201
"679083","ACTIVE CARE HOME HEALTH INC","11511 KATY FREEWAY SUITE 505","HOUSTON","TX","77079","2815898161","Proprietary",11/8/2001 0:00:00,"Y","Y","Y","Y","Y","Y",35,33,42,63,53,47,54,88,44,36,16
"679106","ACTIVE HOME CARE SERVICES","401 NORTH STEMMONS","SANGER","TX","76266","9404582022","Proprietary",2/7/2002 0:00:00,"Y","Y","Y","Y","Y","Y",40,37,199,55,61,32,65,95,35,22,30
"227057","ACTON PUBLIC HEALTH NURSING SE","472 MAIN STREET","ACTON","MA","01720","9782649653","Government - Combination GOVT & Voluntary",7/1/1966 0:00:00,"Y","Y","Y","Y","Y","Y",25,43,199,35,57,42,54,95,35,26,199
"197461","ACTS HOME HEALTH CARE, INC.","3201 GENERAL DE GAULLE BLVD, SUITE 210","NEW ORLEANS","LA","70114","5043622030","Proprietary",5/22/1992 0:00:00,"Y","Y","Y","Y","Y","Y",26,36,43,53,54,38,64,95,37,13,43
"197772","ACTS MEDICAL GROUP, LLC","10001 LAKE FOREST BLVD SUITE 315","NEW ORLEANS","LA","70127","5042451782","Proprietary",11/7/2001 0:00:00,"Y","Y","Y","Y","Y","Y",15,28,199,45,47,199,199,93,41,20,199
"497567","ACTUAL CARE HOME HEALTH","10353A DEMOCRACY LANE","FAIRFAX","VA","22030","7032730783","Proprietary",1/10/2001 0:00:00,"Y","Y","Y","Y","Y","Y",41,199,199,199,57,199,199,92,30,16,199
"679226","ACURA HOME HEALTHCARE INC","9888 BISSONNET SUITE 100B","HOUSTON","TX","77036","8327222693","Proprietary",2/19/2003 0:00:00,"Y","Y","Y","Y","Y","Y",201,201,201,201,201,201,201,201,201,201,201
"678083","ACUTE HOME HEALTH SERVICES INC","2656 SOUTH LOOP WEST SUITE 660","HOUSTON","TX","77054","7134514600","Proprietary",11/21/1995 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,95,51,14,199
"459317","ADA LIGHT HOME HEALTH LLC","3200 BROADWAY BLVD STE 274","GARLAND","TX","75043","9729264558","Proprietary",6/23/1997 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,199,199,199,199
"367331","ADA VISITING NURSES","115 SOUTH MAIN STREET","ADA","OH","45810","4196347443","Voluntary Non Profit - Private",9/30/1996 0:00:00,"Y","Y","Y","Y","Y","Y",31,25,199,72,49,20,42,95,27,22,199
"267191","ADAIR CO HEALTH DEPT HHA","1001 SOUTH JAMISON","KIRKSVILLE","MO","63501","6606658491","Government - State/County",4/4/1984 0:00:00,"Y","Y","Y","Y","N","Y",33,46,62,47,55,26,58,95,27,26,31
"167102","ADAIR COUNTY HOME CARE","117 NW HAYES","GREENFIELD","IA","50849","6417436173","Government - State/County",3/16/1979 0:00:00,"Y","Y","Y","Y","Y","Y",37,60,199,37,50,29,48,89,24,20,7
"157477","ADAIR HOME HEALTH PROFESSIONALS","502 WALL STREET, SUITE 102","VALPARAISO","IN","46383","2195310548","Proprietary",8/12/1996 0:00:00,"Y","Y","N","N","N","Y",32,199,199,53,44,30,42,95,52,38,18
"527093","ADAMS CO MEM HOSP ASSN","450 E STATE ST","ADAMS","WI","53910","6083397076","Voluntary Non Profit - Other",6/1/1978 0:00:00,"Y","Y","Y","Y","Y","Y",32,47,71,54,68,54,71,90,21,16,38
"157172","ADAMS COUNTY HOME HEALTH CARE AGENCY","168 N 2ND ST","DECATUR","IN","46733","2607242145","Government - State/County",2/3/1986 0:00:00,"Y","Y","Y","Y","Y","Y",28,54,67,63,46,25,67,95,32,32,32
"247277","ADAMS HOME HEALTH AGENCY","810 WEST MAIN STREET","ADAMS","MN","55909","5075827704","Government - Local",2/25/1993 0:00:00,"Y","Y","Y","Y","N","Y",199,199,199,199,199,199,199,199,29,25,199
"477014","ADDISON COUNTY HOME HEALTH & HOSPICE  INC","PO BOX 754","MIDDLEBURY","VT","05753","8023887259","Voluntary Non Profit - Private",4/22/1970 0:00:00,"Y","Y","Y","Y","Y","Y",26,41,53,60,52,22,50,86,39,26,31
"458160","ADDITIONAL KARE FOR KIDS INC","513 N MAIN","BONHAM","TX","75418","8002505273","Proprietary",9/20/1994 0:00:00,"Y","N","N","N","Y","N",201,201,201,201,201,201,201,201,201,201,201
"387146","ADDUS HEALTH CARE INC","8383 NE SANDY BLVD","PORTLAND","OR","97220","5032618599","Proprietary",1/9/2003 0:00:00,"Y","Y","Y","Y","Y","Y",201,201,201,201,201,201,201,201,201,201,201
"147683","ADDUS HEALTHCARE","2711 W 183RD ST","HOMEWOOD","IL","60430","7086471831","Proprietary",6/10/1997 0:00:00,"Y","Y","Y","Y","Y","Y",25,47,47,63,45,37,54,86,35,23,27
"057511","ADDUS HEALTHCARE","1800 SUTTER STREET, STE 360","CONCORD","CA","94520","9256714100","Proprietary",11/2/1982 0:00:00,"Y","Y","Y","Y","Y","Y",46,77,64,58,73,44,78,94,16,19,52
"058095","ADDUS HEALTHCARE","1735 SPRUCE STREET, SUITE G","RIVERSIDE","CA","92507","9097743023","Proprietary",1/15/2002 0:00:00,"Y","Y","Y","Y","Y","Y",33,37,44,47,57,35,42,95,24,11,40
"087033","ADDUS HEALTHCARE","1003 MATTLIND WAY","MILFORD","DE","19963","3024244842","Voluntary Non Profit - Private",9/30/1996 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,199,54,54,199
"107631","ADDUS HEALTHCARE INC","1311 N WESTSHORE BLVD, SUITE 201","TAMPA","FL","33607","8139315002","Proprietary",3/1/2001 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,199,199,199,199
"058117","ADDUS HEALTHCARE, INC","2150 MAIN STREET #12","RED BLUFF","CA","96080","5305277227","Proprietary",4/18/2002 0:00:00,"Y","Y","Y","Y","Y","Y",37,69,70,53,62,40,64,94,23,8,53
"557272","ADDUS HEALTHCARE, INC","817 COFFEE RD BLD B","MODESTO","CA","95355","2095783231","Proprietary",3/16/1993 0:00:00,"Y","Y","Y","Y","Y","Y",47,58,68,50,69,45,69,92,23,23,59
"367271","ADENA HOME CARE SERVICES","111 WEST WATER STREET","CHILLICOTHE","OH","45601","7407994663","Voluntary Non Profit - Private",1/8/1985 0:00:00,"Y","Y","Y","Y","Y","Y",30,47,52,52,49,31,60,85,32,27,45
"557735","ADEPT HOME HEALTH CARE","818 N MOUNTAIN AVENUE, SUITE 206","UPLAND","CA","91786","9099870088","Proprietary",9/27/1996 0:00:00,"Y","Y","Y","Y","Y","Y",33,42,53,65,59,23,57,95,41,35,53
"207049","ADMIRAL HOME CARE SERVICES","778 MAIN ST      STE 1","SO PORTLAND","ME","04106","2078281591","Proprietary",5/9/1995 0:00:00,"Y","Y","Y","N","Y","Y",199,199,199,199,199,199,199,199,53,64,199
"557635","ADMIRAL HOME HEALTH, INC","5220 CLARK AVE SUITE 125","LAKEWOOD","CA","90712","5624612080","Proprietary",11/14/1995 0:00:00,"Y","Y","Y","Y","Y","Y",32,41,52,56,49,20,56,95,25,25,32
"147296","ADULT CHILD REHAB CTR MCHENRY","708 WASHINGTON STREET","WOODSTOCK","IL","60098","8153381707","Voluntary Non Profit - Private",9/7/1984 0:00:00,"Y","Y","Y","Y","Y","Y",24,44,199,199,47,199,199,93,7,8,199
"107668","ADVANCE HOME CARE INC","9240 SW 72 STREET SUNSET DRIVE","MIAMI","FL","33173","3052660108","Proprietary",9/18/2001 0:00:00,"Y","Y","Y","Y","Y","Y",30,54,59,65,52,35,56,95,15,14,47
"557791","ADVANCE HOME HEALTH SERVICES","801 W VALLEY BLVD","ALHAMBRA","CA","91803","6262820765","Proprietary",4/2/1997 0:00:00,"Y","Y","Y","Y","Y","Y",34,37,55,66,62,42,62,95,28,15,19
"267525","ADVANCE MEDICAL SERVICES","680 CRAIG ROAD, SUITE 101","CREVE COEUR","MO","63141","3149930998","Proprietary",10/17/1996 0:00:00,"Y","Y","Y","Y","Y","Y",36,58,199,75,63,49,79,92,7,12,56
"237075","ADVANCE PROF HOME HEALTH CARE","1787 W BEAVER RD","TROY","MI","48084","2486495250","Voluntary Non Profit - Other",2/5/1979 0:00:00,"Y","Y","Y","Y","Y","Y",42,61,68,60,63,45,71,93,29,6,44
"147566","ADVANCED CARE","77 WEST WASHINGTON  SUITE 1425","CHICAGO","IL","60602","3122209777","Proprietary",4/15/1994 0:00:00,"Y","Y","Y","Y","Y","Y",201,201,201,201,201,201,201,201,201,201,201
"677247","ADVANCED HEALTH SERVICES","757 N STATE HWY 123 BYPASS SUITE 800","SEGUIN","TX","78155","8303796171","Proprietary",3/15/1990 0:00:00,"Y","Y","Y","N","N","Y",33,38,52,44,54,37,56,95,37,30,28
"497546","ADVANCED HEALTH SERVICES INC","58  NORTH WASHINGTON AVE STE 500","PULASKI","VA","24301","5409949811","Proprietary",7/15/1998 0:00:00,"Y","Y","Y","Y","Y","Y",42,62,71,61,54,44,84,95,24,21,44
"677754","ADVANCED HEALTHCARE SERVICES","3409 EXECUTIVE CENTER DRIVE SUITE 212","AUSTIN","TX","78731","5123458201","Voluntary Non Profit - Private",2/3/1994 0:00:00,"Y","Y","N","N","N","Y",199,199,199,199,199,199,199,199,199,199,199
"067221","ADVANCED HEALTHCARE SERVICES","1485 S COLORADO BOULEVARD #160","DENVER","CO","80222","3036913500","Proprietary",1/11/1994 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,199,199,199,199
"397784","ADVANCED HH CARE SPECIALISTS","4410 ROUTE 611","STROUDSBURG","PA","18360","5704247500","Proprietary",5/24/2003 0:00:00,"Y","Y","Y","N","N","N",201,201,201,201,201,201,201,201,201,201,201
"347125","ADVANCED HOME CARE","4001 PIEDMONT PARKWAY","HIGH POINT","NC","27265","3368788824","Voluntary Non Profit - Private",1/8/1985 0:00:00,"Y","Y","Y","Y","Y","Y",40,54,63,60,55,35,64,84,21,16,53
"367625","ADVANCED HOME CARE INC","4076 EAST MAIN STREET","COLUMBUS","OH","43213","6142310099","Proprietary",1/9/1995 0:00:00,"Y","Y","Y","Y","N","N",199,199,199,199,199,199,199,199,48,47,199
"327168","ADVANCED HOME CARE OF ROSWELL","315 WEST COUNTRY CLUB ROAD","ROSWELL","NM","88201","5056276256","Voluntary Non Profit - Private",6/30/1997 0:00:00,"Y","Y","Y","Y","Y","Y",41,68,76,89,77,33,77,93,7,11,36
"679161","ADVANCED HOME HEALTH","4208 REAR 19TH STREET","LUBBOCK","TX","79407","8067978099","Proprietary",9/6/2002 0:00:00,"Y","Y","Y","Y","N","Y",35,199,199,199,57,25,75,199,17,25,48
"237446","ADVANCED HOME HEALTH CARE","27301 DEQUINDRE RD SUITE 200","MADISON HEIGHTS","MI","48071","2485477289","Proprietary",11/25/1999 0:00:00,"Y","Y","Y","Y","Y","Y",41,48,60,71,74,55,73,95,24,24,48
"267446","ADVANCED HOME HEALTH CARE AGEN","ROUTE 4","ELLINGTON","MO","63638","5736632392","Proprietary",2/15/1994 0:00:00,"Y","Y","N","N","N","Y",35,50,67,45,59,24,72,92,24,18,8
"167283","ADVANCED HOME HEALTH CARE LTD","1525 MOUNT PLEASANT STREET","BURLINGTON","IA","52601","3197536270","Proprietary",4/30/1998 0:00:00,"Y","Y","Y","Y","N","Y",25,62,199,61,65,34,199,93,20,30,199
"679061","ADVANCED HOME HEALTH SERVICES","9000 WEST BELLFORT SUITE 200","HOUSTON","TX","77031","7132708834","Proprietary",7/27/2001 0:00:00,"Y","Y","Y","Y","Y","Y",35,25,65,70,74,53,70,95,18,18,57
"677540","ADVANCED HOME HEALTH SERVICES","1908 GREENFIELD PLAZA","BRYAN","TX","77802","9797741198","Proprietary",10/21/1992 0:00:00,"Y","Y","Y","Y","Y","Y",16,24,199,199,42,199,199,92,27,5,199
"377616","ADVANCED HOMECARE","1722 NORTH 4TH STREET, SUITE D","PONCA CITY","OK","73601","5807659241","Proprietary",9/5/1997 0:00:00,"Y","Y","Y","Y","Y","Y",24,19,199,57,62,199,50,95,43,21,19
"377598","ADVANCED HOMECARE SERVICES","1101 LOOMIS ROAD","WEATHERFORD","OK","73096","5807721000","Proprietary",6/10/1997 0:00:00,"Y","Y","Y","Y","Y","Y",21,28,42,28,43,29,44,95,43,37,12
"397759","ADVANCED II","2414 LYTLE ROAD SUITE 202","BETHEL PARK","PA","15102","4128515330","Proprietary",9/6/2001 0:00:00,"Y","Y","Y","Y","Y","Y",26,28,61,52,51,30,61,93,24,24,12
"107728","ADVANCED NURSING CONCEPTS INC","426 NORTH 3RD STREET","LEESBURG","FL","34748","3527285588","Proprietary",9/18/2002 0:00:00,"Y","Y","Y","Y","Y","Y",36,30,199,66,60,24,54,94,25,27,199
"677648","ADVANCED PEDIATRIC CARE INC","3330 FANNIN","BEAUMONT","TX","77701","4098323304","Proprietary",7/6/1993 0:00:00,"Y","N","N","Y","Y","N",201,201,201,201,201,201,201,201,201,201,201
"297103","ADVANCED VITAL CARE INC","4020 WEST ALI BABA LANE SUITE D","LAS VEGAS","NV","89118","7023400837","Proprietary",8/7/2003 0:00:00,"Y","Y","Y","Y","Y","Y",201,201,201,201,201,201,201,201,201,201,201
"237403","ADVANTAGE HEALTHCARE INC","1681 WEST HAMLIN ROAD","ROCHESTER HILLS","MI","48309","2488538226","Voluntary Non Profit - Private",8/12/1996 0:00:00,"Y","Y","Y","N","Y","Y",201,201,201,201,201,201,201,201,201,201,201
"107781","ADVANTAGE HEALTHCARE PERSONNEL INC","1507 LAKELAND HILLS BLVD, SUITE 105","LAKELAND","FL","33805","8636039777","Proprietary",6/25/2003 0:00:00,"Y","N","N","N","N","Y",201,201,201,201,201,201,201,201,201,201,201
"107693","ADVANTAGE HOME ASSISTED CARE, INC","13465 WALSINGHAM RD","LARGO","FL","33774","7275930878","Proprietary",3/26/2002 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,199,199,199,199
"107538","ADVANTAGE HOME CARE","8606 BOULDER COURT","TAMPA","FL","33615","8138843388","Proprietary",10/9/1996 0:00:00,"Y","Y","Y","Y","Y","Y",41,43,49,53,63,31,56,87,29,17,51
"178023","ADVANTAGE HOME CARE INC","1451 S MCLEAN BLVD","WICHITA","KS","67213","3162624484","Proprietary",8/19/1996 0:00:00,"Y","Y","Y","Y","Y","Y",35,199,199,42,52,35,199,88,35,13,199
"679167","ADVANTAGE HOME CARE INC","5801 CURZON AVENUE SUITE 2G / 2H","FORT WORTH","TX","76107","8177374300","Proprietary",10/8/2002 0:00:00,"Y","Y","Y","Y","Y","Y",50,45,199,49,72,51,63,92,40,18,37
"057446","ADVANTAGE HOME HEALTH","43845 N 10TH ST W STE 2A","LANCASTER","CA","93534","6619457350","Proprietary",11/3/1993 0:00:00,"Y","Y","Y","Y","Y","Y",34,46,52,58,55,36,50,91,26,24,41
"147644","ADVANTAGE HOME HEALTH CARE  IN","23950 NORTHERN ILLINOIS DRIVE","CHANNAHON","IL","60410","8154671905","Proprietary",9/6/1996 0:00:00,"Y","Y","Y","Y","Y","Y",32,43,72,59,44,33,63,83,27,27,36
"157285","ADVANTAGE HOME HEALTH CARE INC","4008 NORTH WHEELING AVENUE","MUNCIE","IN","47304","7652841211","Proprietary",3/28/1994 0:00:00,"Y","N","N","N","N","Y",18,199,199,199,42,199,199,199,51,43,199
"467071","ADVANTAGE HOME HEALTH CARE LLC","560 SOUTH STATE STREET, SUITE L-3","OREM","UT","84058","8012239920","Proprietary",11/3/1993 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,199,53,53,199
"197211","ADVANTAGE HOME HEALTH CARE, IN","1810 FRONT STREET","COUSHATTA","LA","71019","3189326877","Proprietary",3/13/1987 0:00:00,"Y","Y","Y","Y","Y","Y",28,42,58,53,53,29,62,94,35,27,16
"557700","ADVANTAGE HOME HEALTH SERVICES","2405 W 8TH ST STE 207","LOS ANGELES","CA","90057","2133897719","Proprietary",4/14/1996 0:00:00,"Y","Y","Y","Y","Y","Y",31,29,42,35,38,24,29,95,33,32,53
"147580","ADVANTAGE HOME HEALTH, INC.","801 SOUTH WEST STREET","OLNEY","IL","62450","6183924624","Proprietary",9/9/1994 0:00:00,"Y","Y","Y","Y","Y","Y",31,23,199,29,39,32,50,89,48,40,29
"237433","ADVANTAGE HOME HEALTHCARE INC","528 WEST CENTRE","PORTAGE","MI","49024","6163219280","Proprietary",7/26/1997 0:00:00,"Y","Y","Y","Y","Y","Y",201,201,201,201,201,201,201,201,201,201,201
"679159","ADVANTAGE PLUS HOMECARE","853 NORTH ZAVALLA STREET","JASPER","TX","75951","4094891496","Proprietary",9/5/2002 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,199,51,33,199
"459490","ADVANTX HOME CARE INC","704 SAM RAYBURN FREEWAY S","SHERMAN","TX","75092","9038138681","Proprietary",5/25/2000 0:00:00,"Y","Y","Y","Y","Y","Y",38,35,69,60,59,44,78,93,16,23,35
"107576","ADVENT CHRISTIAN VILLAGE INC","HIGHWAY 136","DOWLING PARK","FL","32064","3866585460","Voluntary Non Profit - Private",9/4/1997 0:00:00,"Y","Y","Y","Y","N","Y",16,22,199,59,47,24,199,95,26,17,22
"557684","ADVENT HHC SVCS","1128 E ROUTE 66","GLENDORA","CA","91740","6268521985","Proprietary",4/2/1996 0:00:00,"Y","Y","Y","Y","Y","Y",48,70,69,65,81,62,74,95,33,8,23
"057477","ADVENTIST HEALTH - HANFORD","823 W LACEY BLVD","HANFORD","CA","93230","5595853425","Voluntary Non Profit - Religious Affiliations",4/8/1994 0:00:00,"Y","Y","Y","Y","Y","Y",39,55,65,65,66,36,56,89,24,23,46
"057710","ADVENTIST HEALTH HOME CARE","18TH AVE HIGHWAY 53","CLEARLAKE","CA","95422","7079940737","Voluntary Non Profit - Religious Affiliations",9/20/1985 0:00:00,"Y","Y","Y","Y","Y","Y",39,54,62,58,56,35,58,91,21,19,59
"057138","ADVENTIST HEALTH HOME CARE","3 WOODLAND LN","DEER PARK","CA","94576","7079675770","Voluntary Non Profit - Religious Affiliations",8/6/1970 0:00:00,"Y","Y","Y","Y","Y","Y",38,61,60,62,64,35,65,95,18,16,34
"557094","ADVENTIST HEALTH HOME CARE","2800 K STREET, SUITE A","BAKERSFIELD","CA","93301","6616311882","Voluntary Non Profit - Religious Affiliations",8/24/1990 0:00:00,"Y","Y","Y","Y","Y","Y",39,56,67,57,70,47,71,95,23,26,51
"057114","ADVENTIST HEALTH HOME CARE SERVICES","180 OTAY LAKES RD STE 100","BONITA","CA","91902","6194727500","Voluntary Non Profit - Religious Affiliations",1/1/1969 0:00:00,"Y","Y","Y","Y","Y","Y",36,50,62,70,69,38,67,92,23,21,47
"387047","ADVENTIST HEALTH HOME HEALTH","5835 NE 122ND AVENUE STE 155","PORTLAND","OR","97230","5032516301","Voluntary Non Profit - Religious Affiliations",11/13/1980 0:00:00,"Y","Y","Y","Y","Y","Y",32,48,55,40,54,28,58,95,16,18,25
"507060","ADVENTIST HEALTH/HOME CARE SVS","17 NORTH 2ND AVENUE","WALLA WALLA","WA","99362","5095259006","Voluntary Non Profit - Religious Affiliations",2/27/1985 0:00:00,"Y","Y","Y","Y","Y","Y",29,61,60,52,62,30,59,94,26,24,31
"387094","ADVENTIST HEALTH/TILLAMOOK HCS","1015 3RD STREET","TILLAMOOK","OR","97141","5038152486","Proprietary",1/28/1988 0:00:00,"Y","Y","Y","Y","Y","Y",30,70,66,50,68,42,78,91,25,27,52
"557283","ADVENTIST HLTH HOME","1712 S MAIN ST SUITE-D","WILLITS","CA","95490","7074591818","Voluntary Non Profit - Religious Affiliations",5/7/1993 0:00:00,"Y","Y","Y","Y","Y","Y",35,55,65,49,66,37,68,87,27,26,59
"217032","ADVENTIST HME HLTH SERVS","10800 LOCKWOOD DR","SILVER SPRING","MD","20901","3016819760","Voluntary Non Profit - Religious Affiliations",1/3/1974 0:00:00,"Y","Y","Y","Y","Y","Y",35,60,68,64,61,38,67,90,24,20,48
"679312","ADVOCATE HOME CARE","5752 WURZBACH ROAD  SUITE 201","SAN ANTONIO","TX","78238","2105211244","Proprietary",7/28/2003 0:00:00,"Y","Y","Y","Y","Y","Y",201,201,201,201,201,201,201,201,201,201,201
"237402","ADVOCATE HOME CARE INC","3005 ELEVEN MILE ROAD","WARREN","MI","48092","8107518127","Proprietary",6/26/1996 0:00:00,"Y","Y","Y","Y","Y","Y",42,49,69,83,76,68,80,95,26,9,41
"147150","ADVOCATE HOME HEALTH CARE SERV","1441 BRANDING AVENUE","DOWNERS GROVE","IL","60515","6309637900","Voluntary Non Profit - Religious Affiliations",6/1/1977 0:00:00,"Y","Y","Y","Y","Y","Y",36,51,65,65,59,43,67,86,23,20,55
"527282","AEDON HOMECARE, LLC","4861 SOUTH 27TH STREET","GREENFIELD","WI","53221","4142824041","Proprietary",4/25/2003 0:00:00,"Y","Y","Y","Y","Y","Y",201,201,201,201,201,201,201,201,201,201,201
"057186","AFFILIATED HOME CALLS","1420 HARBOR BAY PKWY STE 150","ALAMEDA","CA","94501","5107694711","Voluntary Non Profit - Private",9/10/1976 0:00:00,"Y","Y","Y","Y","Y","Y",32,54,63,54,61,42,64,89,26,20,37
