ProviderNum,ProviderName,StreetAddress,City,State,ZipCode,Telephone,OwnershipType,DateCertified,Nursing Care,Physical Therapy,Occupational Therapy,Speech Therapy,Medical Social Services,Home Health Aide Services,How often the home health team began their patients’ care in a timely manner. ,How often the home health team taught patients (or their family caregivers) about their drugs. ,How often the home health team checked patients’ risk of falling. ,How often the home health team checked patients for depression. ,How often the home health team determined whether patients received a flu shot for the current flu season. ,How often the home health team determined whether their patients received a pneumococcal vaccine (pneumonia shot). ,"For patients with diabetes, how often the home health team got doctor’s orders, gave foot care, and taught patients about foot care. ",How often the home health team checked patients for pain. ,How often the home health team treated their patients’ pain.  ,How often the home health team treated heart failure (weakening of the heart) patients’ symptoms. ,How often the home health team took doctor-ordered action to prevent pressure sores (bed sores). ,How often the home health team included treatments to prevent pressure sores (bed sores) in the plan of care. ,How often the home health team checked patients for the risk of developing pressure sores (bed sores). ,How often patients got better at walking or moving around.,How often patients got better at getting in and out of bed. ,How often patients got better at bathing.,How often patients had less pain when moving around ,How often patients’ breathing improved. ,How often patients’ wounds improved or healed after an operation.,How often patients got better at taking their drugs correctly by mouth. ,"How often patients receiving home health care needed any urgent, unplanned care in the hospital emergency room – without being admitted to the hospital. ",How often home health patients had to be admitted to the hospital 
017034,MERCY MEDICAL HOME HEALTH,101 B VILLA DRIVE,DAPHNE,AL,36526,2516214431,VOLUNTARY NON-PROFIT - CHURCH,5/26/1981,Y,Y,Y,Y,Y,Y,95,95,97,100,56,55,95,100,99,100,99,100,99,60,58,69,67,57,93,51,10,15
017055,GENTIVA HEALTH SERVICES,1294-A EAST MAIN STREET,PRATTVILLE,AL,36066,3343619806,PROPRIETARY,6/8/1984,Y,Y,Y,Y,Y,Y,95,94,98,97,76,79,79,99,97,199,93,98,99,73,68,79,80,80,93,70,11,16
017082,CV HOME HEALTH OF BIBB COUNTY,142 PIERSON AVENUE,CENTREVILLE,AL,35042,2059263211,PROPRIETARY,11/7/1991,Y,Y,N,N,N,Y,91,98,100,100,70,60,100,100,100,100,100,100,100,65,61,69,57,42,93,54,8,15
017092,MEDICAL CENTER HOME HEALTH,"HWY 17 N, HOSPITAL DRIVE",CARROLLTON,AL,35447,2053678111,VOLUNTARY NON-PROFIT - OTHER,7/1/1992,Y,Y,N,Y,N,Y,90,99,100,100,72,72,98,100,98,199,97,100,97,52,46,54,69,52,100,42,12,11
017115,GADSDEN REGIONAL HOME HEALTH,82 INDUSTRIAL BOULEVARD,ATTALLA,AL,35954,2565382273,PROPRIETARY,7/27/1993,Y,Y,Y,Y,Y,Y,95,98,100,99,94,89,97,99,99,100,99,100,99,61,47,68,61,74,98,51,10,18
017119,HGA HOMECARE OF HUNTSVILLE,"6767 OLD MADISON PIKE NW - BUILDING 4, SUITE 400",HUNTSVILLE,AL,35806,2569226650,PROPRIETARY,9/20/1993,Y,Y,Y,Y,Y,Y,93,96,97,98,54,51,96,100,99,96,98,98,99,65,55,68,59,58,95,54,13,14
017319,AMEDISYS HOME HEALTH OF MONTGOMERY,"300 INTERSTATE PARK DRIVE, SUITE 324",MONTGOMERY,AL,36109,3342720313,PROPRIETARY,2/1/1994,Y,Y,Y,Y,Y,Y,89,94,96,99,56,53,96,98,99,94,98,98,100,60,57,65,63,67,94,50,11,21
017824,DALLAS COUNTY HOME CARE,100 SAMUEL O. MOSLEY DR,SELMA,AL,36701,3348722323,GOVERNMENT - STATE/COUNTY,3/6/1969,Y,Y,N,N,Y,Y,96,99,68,95,47,24,100,99,100,100,100,100,100,54,56,43,59,49,199,24,15,13
017850,MONROE COUNTY HOME CARE,416 AGRICULTURE DRIVE,MONROEVILLE,AL,36460,2515752980,GOVERNMENT - STATE/COUNTY,8/14/1969,Y,Y,N,N,N,Y,92,96,89,99,60,62,97,100,100,199,100,96,100,71,78,75,81,77,199,45,16,17
017861,TALLADEGA COUNTY HOME CARE AGENCY,311 NORTH ELM AVENUE,SYLACAUGA,AL,35150,2562494893,GOVERNMENT - STATE/COUNTY,7/1/1966,Y,Y,Y,Y,Y,Y,91,97,77,100,54,55,96,99,100,199,99,100,100,43,38,54,67,56,79,24,14,16
017161,GENTIVA HEALTH SERVICES,"185 CHATEAU DRIVE, SW, SUITE 102",HUNTSVILLE,AL,35801,2568813266,PROPRIETARY,3/15/2007,Y,Y,Y,Y,Y,Y,89,92,100,97,62,66,89,99,93,83,93,99,100,52,51,65,67,66,93,59,13,17
017171,GENTIVA HEALTH SERVICES,1217 CULLMAN SHOPPING CENTER NW,CULLMAN,AL,35055,2567392992,PROPRIETARY,9/2/2009,Y,Y,Y,Y,Y,Y,91,85,97,99,83,90,54,100,70,199,59,100,100,62,55,71,65,74,84,55,16,16
017018,GENTIVA HEALTH SERVICES,"3225 RAINBOW STREET, SUITE 256",RAINBOW CITY,AL,35906,2564421138,PROPRIETARY,1/1/1977,Y,Y,Y,Y,Y,Y,94,83,100,98,77,79,83,100,95,98,93,93,99,72,63,76,66,73,95,52,11,21
017020,AMEDISYS HOME HEALTH CARE,"273 AZALEA ROAD, SUITE 104, BLDG 2",MOBILE,AL,36609,2513800492,PROPRIETARY,5/23/1977,Y,Y,Y,Y,Y,Y,92,90,95,100,56,56,96,99,99,100,99,98,100,62,57,70,65,79,90,57,10,20
017039,AMEDISYS HOME HEALTH OF HUNTSVILLE,"7047 OLD MADISON PIKE, SUITE 305",HUNTSVILLE,AL,35806,2569229919,PROPRIETARY,8/5/1982,Y,Y,Y,Y,Y,Y,93,97,91,100,72,67,96,100,99,100,98,99,100,66,50,71,78,73,94,58,14,17
017078,AMEDISYS HOME HEALTH OF REFORM,420 FIRST AVENUE WEST,REFORM,AL,35481,2053759255,PROPRIETARY,6/12/1990,Y,Y,Y,Y,N,Y,95,96,98,100,80,90,97,100,100,199,100,98,100,74,62,81,76,77,199,73,14,19
017128,MEDICAL CENTERS HOMECARE,11687 US HWY 431,GUNTERSVILLE,AL,35976,2568785811,PROPRIETARY,2/3/1994,Y,Y,Y,Y,Y,Y,97,99,99,100,95,96,99,100,100,100,99,100,99,63,52,68,59,51,87,57,15,18
017135,COMMUNITY HOME CARE,1526 GILMER AVENUE,TALLASSEE,AL,36078,3342836541,VOLUNTARY NON-PROFIT - PRIVATE,9/27/1994,Y,Y,N,N,Y,Y,94,99,100,100,72,81,95,100,99,199,99,100,100,60,60,65,70,64,100,50,12,20
017140,THE HOSPITAL HOME HEALTH,54 BEALL DRIVE,LUVERNE,AL,36049,3343353374,PROPRIETARY,12/28/1994,Y,Y,N,N,N,Y,99,99,100,100,73,76,100,100,100,199,100,100,100,54,68,79,68,61,95,53,18,22
017167,GENTIVA HEALTH SERVICES,3319 DR JOHN HAYNES DRIVE SUITE 4,PELL CITY,AL,35125,2053388440,PROPRIETARY,5/20/2009,Y,Y,Y,Y,Y,Y,91,98,98,98,70,77,96,100,99,100,97,100,99,60,54,77,77,78,88,58,13,24
017016,SOUTHEAST ALABAMA HOMECARE,804 GLOVER AVENUE,ENTERPRISE,AL,36330,3347940591,PROPRIETARY,6/9/1976,Y,Y,Y,Y,Y,Y,97,97,98,99,76,77,99,100,100,92,100,99,98,65,49,71,74,60,94,52,16,16
017017,SOUTHERN RURAL HEALTH CARE,508 ST CLAIR STREET SE,RUSSELLVILLE,AL,35653,2563321631,VOLUNTARY NON-PROFIT - PRIVATE,3/26/1977,Y,Y,Y,Y,Y,Y,92,90,100,98,69,63,58,100,83,199,54,97,100,59,42,61,51,48,88,46,14,15
017024,SOUTHEAST ALABAMA HOMECARE,"810 HEDSTROM DRIVE, SUITE ONE",DOTHAN,AL,36301,3347940591,PROPRIETARY,6/1/1978,Y,Y,Y,Y,Y,Y,97,96,95,98,78,80,100,100,100,100,99,100,98,71,56,73,64,60,98,59,12,16
017048,GENTIVA HEALTH SERVICES,101 NORTH LINCOLN STREET,GENEVA,AL,36340,3346843919,PROPRIETARY,12/8/1983,Y,Y,Y,Y,N,Y,97,97,99,98,67,64,96,100,99,100,93,99,99,64,55,75,59,61,93,57,16,19
017085,COOSA VALLEY HOMECARE,315 WEST HICKORY STREET,SYLACAUGA,AL,35150,2562080087,PROPRIETARY,12/5/1991,Y,Y,Y,Y,Y,Y,88,89,87,98,71,73,99,100,100,100,97,99,99,58,61,67,65,48,99,51,15,20
017123,LANIER HOME HEALTH SERVICES,1806 44TH ST.,VALLEY,AL,36854,3347561950,VOLUNTARY NON-PROFIT - PRIVATE,10/21/1993,Y,Y,Y,Y,Y,Y,96,99,88,98,83,83,94,100,98,97,92,96,99,72,53,77,76,70,93,58,11,20
017828,ETOWAH COUNTY HOME CARE,709 EAST BROAD STREET,GADSDEN,AL,35903,2565475012,GOVERNMENT - STATE/COUNTY,7/1/1966,Y,Y,Y,N,Y,Y,90,82,87,94,58,38,97,98,98,199,97,99,99,61,52,61,50,43,71,45,10,11
017855,PIKE COUNTY HOME CARE,900 SOUTH FRANKLIN DRIVE,TROY,AL,36081,3345668002,GOVERNMENT - STATE/COUNTY,7/1/1966,Y,Y,N,N,Y,Y,95,95,95,99,55,52,100,95,100,199,100,95,100,58,52,49,47,55,199,29,12,22
017328,AMEDISYS HOME HEALTH OF BREWTON,2554 DOUGLAS AVENUE,BREWTON,AL,36426,2518091717,PROPRIETARY,1/18/2006,Y,Y,Y,Y,Y,Y,97,88,100,100,93,90,94,100,98,199,97,99,100,72,59,85,76,86,98,68,9,19
017069,AMEDISYS HOME HEALTH OF FOLEY,1809 N MCKENZIE STREET,FOLEY,AL,36535,2519711436,PROPRIETARY,7/1/1986,Y,Y,Y,Y,Y,Y,94,90,99,100,57,53,98,100,99,100,99,99,100,63,53,72,73,72,90,58,11,17
017121,GENTIVA HEALTH SERVICES,1309 ANTIOCH ROAD,ANDALUSIA,AL,36420,3342222172,PROPRIETARY,9/27/1993,Y,Y,Y,Y,N,Y,92,92,99,100,74,76,95,100,100,199,99,98,100,66,58,71,67,64,96,62,13,20
017124,DALE MEDICAL CTR HOME HEALTH,126 HOSPITAL AVENUE,OZARK,AL,36360,3347740750,VOLUNTARY NON-PROFIT - OTHER,10/20/1993,Y,Y,N,Y,Y,Y,96,99,100,100,75,69,80,99,84,95,78,99,100,74,66,70,90,77,93,52,14,16
017156,BAPTIST CITIZENS HOME HEALTH CARE,604 STONE AVENUE,TALLADEGA,AL,35160,2567614363,VOLUNTARY NON-PROFIT - CHURCH,8/25/2004,Y,Y,Y,Y,Y,Y,87,82,100,100,82,76,97,99,99,199,96,96,94,59,50,63,70,67,89,50,14,19
017172,"WOODLAND HOME HEALTH SERVICES CRMC, LLC",1910 CHEROKEE AVENUE SW,CULLMAN,AL,35055,2568414443,PROPRIETARY,6/30/2011,Y,Y,Y,Y,Y,Y,90,95,85,98,73,84,85,94,98,199,95,100,98,50,42,61,62,58,199,42,15,15
017086,ALABAMA HOMECARE,319A MCWILLIAMS AVENUE,CAMDEN,AL,36726,3346829050,PROPRIETARY,1/9/1992,Y,Y,N,N,Y,Y,93,95,94,94,35,36,97,99,99,199,98,99,97,52,37,60,62,70,199,42,17,17
017097,"CLAY COUNTY HOSPITAL HOME CARE, LLC",83825 HIGHWAY 9,ASHLAND,AL,36251,2563540077,PROPRIETARY,10/27/1992,Y,Y,Y,Y,Y,Y,87,76,91,100,72,67,81,100,84,199,81,97,98,62,64,73,67,70,98,57,11,17
017801,AUTAUGA COUNTY HOME CARE,219 NORTH COURT STREET,PRATTVILLE,AL,36067,3343613753,GOVERNMENT - STATE/COUNTY,7/1/1966,Y,Y,N,N,Y,Y,93,96,73,98,51,29,86,96,95,199,199,88,100,42,49,39,59,36,199,35,18,12
017875,CULLMAN COUNTY HOME CARE,601 LOGAN AVENUE SW,CULLMAN,AL,35055,2567340258,GOVERNMENT - STATE/COUNTY,10/1/1970,Y,Y,Y,N,Y,Y,89,94,90,100,76,61,96,94,100,199,98,97,100,73,75,82,69,66,199,33,14,11
017324,ALACARE HOME HEALTH AND HOSPICE,824 HIGHWAY 231 SOUTH,TROY,AL,36081,3345669238,PROPRIETARY,11/13/2002,Y,Y,Y,Y,Y,Y,93,98,96,98,68,64,97,100,99,96,98,99,100,61,54,73,68,70,92,55,13,16
017164,GENTIVA HEALTH SERVICES,2740 HEADLAND AVE,DOTHAN,AL,36303,3349442290,PROPRIETARY,2/27/2008,Y,Y,Y,Y,N,Y,98,93,99,98,75,79,93,100,98,97,94,99,100,65,51,69,65,71,94,62,12,17
017165,AMEDISYS HOME HEALTH OF FLORENCE,"412 S COURT STREET, SUITE 403",FLORENCE,AL,35630,2567661817,PROPRIETARY,4/10/2008,Y,Y,Y,Y,Y,Y,90,93,100,100,79,48,100,100,100,100,99,99,100,69,52,72,63,64,86,56,12,15
017168,GENTIVA HEALTH SERVICES,824 WESTERN AMERICA DRIVE,MOBILE,AL,36609,2513160917,PROPRIETARY,5/21/2009,Y,Y,Y,Y,Y,Y,88,82,99,99,77,75,89,100,98,96,89,88,100,61,50,73,74,76,89,54,9,14
017095,ATHENS-LIMESTONE HOMECARE,1428 FREEMAN AVENUE,ATHENS,AL,35613,2562339533,PROPRIETARY,8/12/1992,Y,Y,Y,Y,Y,Y,95,97,99,100,97,96,100,100,100,100,100,99,99,74,62,79,64,66,93,66,10,20
017101,HEALTH NOW HOME HEALTH,751 DERBY DRIVE,YORK,AL,36925,2053925263,PROPRIETARY,12/9/1992,Y,Y,Y,Y,N,Y,95,97,100,100,46,44,100,99,100,199,100,100,87,59,50,68,49,47,199,45,23,25
017103,BRYAN W WHITFIELD MEM HOSP,HWY 80 E,DEMOPOLIS,AL,36732,3342890701,COMBINATION GOVERNMENT VOLUNTARY,12/23/1992,Y,Y,Y,N,N,Y,94,98,100,100,41,22,97,100,100,199,100,99,98,54,45,61,74,72,199,49,10,17
017129,HOMECARE OF EAST ALABAMA MEDICAL CENTER,"665 OPELIKA ROAD, SUITE 300",AUBURN,AL,36830,3348263131,PROPRIETARY,3/31/1994,Y,Y,Y,Y,Y,Y,85,92,98,99,64,63,89,99,96,96,93,99,98,65,56,68,68,67,94,54,13,17
017816,COFFEE COUNTY HOME CARE,2841 NEAL METCALF ROAD,ENTERPRISE,AL,36330,3343479576,GOVERNMENT - STATE/COUNTY,7/1/1966,Y,Y,N,N,Y,Y,98,84,85,100,57,58,87,95,97,199,95,95,100,55,47,55,49,45,199,35,8,17
017863,TUSCALOOSA COUNTY HOME CARE,2350 HARGROVE ROAD EAST,TUSCALOOSA,AL,35405,2055544520,GOVERNMENT - STATE/COUNTY,7/1/1966,Y,Y,Y,N,Y,Y,95,98,94,100,72,68,100,100,100,199,100,100,99,74,74,74,79,75,199,71,13,21
017153,COMFORT CARE HOME HEALTH,1249 5TH STREET SOUTHWEST,ALABASTER,AL,35007,2056850421,PROPRIETARY,3/20/2002,Y,Y,Y,Y,Y,Y,92,94,83,97,79,82,97,98,99,100,98,99,98,57,48,60,55,54,82,40,11,17
017157,AMEDISYS HOME HEALTH OF OPELIKA,"3320 SKYWAY DRIVE, SUITE 804",OPELIKA,AL,36801,3348877234,PROPRIETARY,3/9/2006,Y,Y,Y,Y,Y,Y,92,95,92,100,46,52,96,99,99,199,100,93,100,70,59,68,72,69,86,53,13,17
017025,SAAD HEALTHCARE,"1515 UNIVERSITY BLVD, SOUTH",MOBILE,AL,36609,2513439600,PROPRIETARY,12/28/1978,Y,Y,Y,Y,Y,Y,91,93,99,80,48,47,95,97,99,97,96,96,99,64,54,74,68,75,90,56,10,17
017872,LAMAR COUNTY HOME CARE,300 SPRINGFIELD ROAD,VERNON,AL,35592,2056956916,GOVERNMENT - STATE/COUNTY,5/2/1985,Y,Y,N,N,Y,Y,94,97,92,98,65,50,98,100,98,199,99,100,100,71,71,80,76,74,84,71,13,18
017874,LIMESTONE COUNTY HOME CARE,20371 CLYDE MABRY DRIVE,ATHENS,AL,35611,2562300434,GOVERNMENT - STATE/COUNTY,4/6/1988,Y,Y,Y,N,Y,Y,94,97,76,100,66,69,99,99,100,199,100,98,99,69,66,74,70,63,79,54,13,15
017093,DEKALB REGIONAL HOME HEALTH,"1706 GLENN BOULEVARD, SUITE 3",FORT PAYNE,AL,35968,2565242411,PROPRIETARY,7/30/1992,Y,Y,Y,Y,Y,Y,97,99,100,99,97,94,98,98,99,199,100,96,99,84,78,86,73,74,97,71,14,8
017117,LAKE MARTIN HOME HEALTH,"301 MARIARDEN ROAD, SUITE F - PO BOX 629",DADEVILLE,AL,36853,2568257050,PROPRIETARY,7/29/1993,Y,Y,Y,Y,N,Y,88,91,100,99,47,57,92,100,99,100,92,98,99,77,67,80,74,67,98,66,17,19
017138,L V STABLER MEMORIAL HOME HEALTH,"104 CAMELLIA AVENUE, SUITE B",GREENVILLE,AL,36037,3343832286,PROPRIETARY,10/18/1994,Y,Y,N,N,Y,Y,97,100,99,100,76,72,100,100,100,100,100,99,99,59,53,68,39,21,99,57,11,17
017139,ASSOCIATES HOME HEALTH SERVICES,102 WEST CONECUH AVE,UNION SPRINGS,AL,36089,3347384155,PROPRIETARY,12/12/1994,Y,Y,N,N,N,Y,89,82,100,97,97,80,199,99,100,199,199,95,99,51,49,47,68,68,199,48,13,12
017143,D W MCMILLAN HOME HEALTH,114 W JACKSON STREET,BREWTON,AL,36426,3348672664,PROPRIETARY,1/23/1995,Y,Y,Y,N,Y,Y,93,95,98,98,65,58,94,100,100,199,85,96,98,75,68,80,60,53,92,71,10,24
017812,MARENGO COUNTY HOME CARE AGENCY,303 INDUSTRIAL DRIVE,LINDEN,AL,36748,3342950000,GOVERNMENT - STATE/COUNTY,10/14/1970,Y,Y,N,N,Y,Y,91,95,88,96,53,41,93,97,96,100,92,96,100,56,52,57,67,57,199,30,9,25
017825,DEKALB COUNTY HOME CARE,2401 CALVIN DRIVE SOUTHWEST,FORT PAYNE,AL,35967,2568458680,GOVERNMENT - STATE/COUNTY,7/1/1966,Y,Y,Y,Y,Y,Y,81,92,30,90,73,73,97,99,100,199,99,99,98,53,52,59,63,56,85,50,16,16
017873,MORGAN COUNTY HOME CARE AGENCY,"201 GORDON DRIVE SE, SUITE 107",DECATUR,AL,35601,2563062400,GOVERNMENT - STATE/COUNTY,2/25/1987,Y,Y,Y,N,Y,Y,95,91,56,100,67,72,93,97,100,199,100,96,100,58,60,57,36,49,199,33,16,12
017326,ALACARE HOME HEALTH & HOSPICE,"1690 BELTLINE ROAD, SUITE B",DECATUR,AL,35601,2563555746,PROPRIETARY,10/12/2001,Y,Y,Y,Y,Y,Y,93,94,97,98,71,71,96,100,100,96,99,100,100,65,55,71,60,65,91,56,12,16
017013,GENTIVA HEALTH SERVICES,"557 GLOVER STREET, SUITE 5",ENTERPRISE,AL,36330,3343470234,PROPRIETARY,7/24/1975,Y,Y,Y,N,N,Y,93,92,100,97,55,61,83,100,97,100,88,92,99,60,50,73,62,65,91,55,15,20
017054,GENTIVA HEALTH SERVICES,1108 EAST PARK DRIVE,BIRMINGHAM,AL,35235,2058360777,PROPRIETARY,9/4/1984,Y,Y,Y,Y,Y,Y,82,92,97,99,63,64,88,100,97,91,90,96,100,62,57,67,68,73,92,59,12,13
017079,LAMAR HOME CARE INC,"131 1ST AVENUE NW, SUITE B",VERNON,AL,35592,2056956736,PROPRIETARY,12/21/1990,Y,Y,N,N,N,Y,75,88,100,100,99,100,199,100,100,199,100,100,98,49,47,65,64,42,94,59,10,22
017080,DCH HOME HEALTH CARE AGENCY,1401 GREENSBORO AVENUE,TUSCALOOSA,AL,35401,2057597010,VOLUNTARY NON-PROFIT - PRIVATE,5/2/1991,Y,Y,Y,Y,Y,Y,84,99,100,100,77,78,97,100,99,99,96,99,100,70,63,75,76,74,97,59,9,19
017088,FAYETTE MEDICAL CENTER HOMECARE,"102 2ND AVENUE, SE",FAYETTE,AL,35555,2059325961,PROPRIETARY,12/18/1991,Y,Y,N,Y,Y,Y,98,95,100,98,69,63,99,99,100,199,100,100,98,67,50,72,53,61,87,55,15,24
017091,HALE COUNTY HOSPITAL HOME HEALTH,506 GREENE STREET,GREENSBORO,AL,36744,3346243066,GOVERNMENT - STATE/COUNTY,6/18/1992,Y,Y,Y,Y,N,Y,96,100,100,100,55,40,99,100,100,199,100,99,99,100,79,100,96,100,199,96,15,19
017100,MARION REGIONAL HOMECARE,1186 MILITARY STREET SOUTH,HAMILTON,AL,35570,2059216387,PROPRIETARY,10/29/1992,Y,Y,Y,Y,Y,Y,96,94,91,99,66,67,73,98,84,199,84,99,99,52,41,57,47,40,94,36,13,18
017104,HIGHLANDS HOME HEALTH,309 PARKS AVENUE,SCOTTSBORO,AL,35768,2562594840,VOLUNTARY NON-PROFIT - PRIVATE,1/13/1993,Y,Y,Y,Y,N,Y,98,98,100,100,65,68,100,100,100,100,100,100,99,60,53,73,61,63,93,48,7,22
017107,SUNCREST HOME HEALTH,222 7TH STREET SOUTH,CLANTON,AL,35045,2052804663,PROPRIETARY,5/24/1993,Y,Y,Y,Y,Y,Y,93,96,94,99,80,86,98,99,100,96,99,99,98,67,54,72,61,69,91,51,11,11
017300,AMEDISYS HOME HEALTH OF TUSCALOOSA,"1300  MCFARLAND BOULEVARD NORTHEAST, SUITE 320",TUSCALOOSA,AL,35406,2057520606,PROPRIETARY,9/17/1976,Y,Y,Y,Y,Y,Y,90,95,99,100,83,85,87,100,97,100,92,99,100,66,53,73,70,64,94,60,11,17
017803,BARBOUR COUNTY HOME CARE AGENCY,39 BROWDER STREET,CLAYTON,AL,36016,3347759044,GOVERNMENT - STATE/COUNTY,7/1/1966,Y,Y,N,N,Y,Y,97,96,87,96,74,62,98,100,100,100,100,95,100,54,47,50,53,53,90,36,8,19
017848,MARSHALL COUNTY HOME CARE,150 JUDY SMITH DRIVE,GUNTERSVILLE,AL,35976,2565828425,GOVERNMENT - STATE/COUNTY,3/26/1969,Y,Y,Y,N,Y,Y,92,94,82,100,60,72,98,99,100,199,100,99,99,52,48,64,54,58,199,39,6,12
017155,ALACARE HOME HEALTH  & HOSPICE (MOBILE),"1201 MONTLIMAR DRIVE, SUITE 700",MOBILE,AL,36609,2513410707,PROPRIETARY,2/5/2004,Y,Y,Y,Y,Y,Y,98,95,98,100,75,76,76,100,94,95,81,100,100,70,63,85,76,77,96,61,8,21
047103,HOT SPRING COUNTY HOME CARE,1001 SCHNEIDER DRIVE,MALVERN,AR,72104,5013374663,VOLUNTARY NON-PROFIT - PRIVATE,4/1/1988,Y,Y,Y,Y,N,Y,93,98,99,100,76,77,100,100,100,199,100,100,100,59,49,57,78,64,88,50,15,14
047108,AMEDYISIS HOME HEALTH OF MOUNTAIN VIEW,609 SYLAMORE AVENUE,MOUNTAIN VIEW,AR,72560,8702692993,PROPRIETARY,7/20/1989,Y,Y,N,Y,N,Y,99,97,100,100,88,92,98,100,100,100,99,98,100,69,57,65,71,69,84,57,15,15
047338,BAXTER HOSPITAL HH MARION CO,414 WEST OLD MAIN STREET,YELLVILLE,AR,72687,8704495559,VOLUNTARY NON-PROFIT - PRIVATE,4/25/1992,Y,Y,N,Y,Y,Y,96,89,94,98,66,74,96,100,98,199,96,98,100,66,63,76,72,64,91,58,13,13
047801,BAXTER COUNTY HEALTH UNIT,"213 EAST 6TH STREET, SUITE 40",MOUNTAIN HOME,AR,72653,8704246655,GOVERNMENT - STATE/COUNTY,7/1/1966,Y,Y,Y,N,N,Y,92,97,99,91,79,73,199,99,93,199,199,95,96,35,17,47,34,199,199,199,199,199
047832,LAWRENCE COUNTY HEALTH UNIT,1050 WEST FREE STREET,WALNUT RIDGE,AR,72476,8708863201,GOVERNMENT - STATE/COUNTY,7/1/1966,Y,Y,N,N,N,Y,90,80,100,100,88,88,100,99,100,199,199,199,97,38,41,57,47,44,199,40,21,18
047835,LOGAN COUNTY HEALTH UNIT PARIS,150 SOUTH LOWDER STREET,PARIS,AR,72855,4799633159,GOVERNMENT - STATE/COUNTY,7/1/1966,Y,Y,N,N,N,Y,91,87,100,96,74,64,90,95,100,199,97,100,97,39,34,39,38,42,199,41,18,17
047836,LONOKE COUNTY HEALTH UNIT,306 NORTH CENTER,LONOKE,AR,72086,5016763260,GOVERNMENT - STATE/COUNTY,7/1/1966,Y,Y,Y,N,N,Y,100,100,100,100,85,26,199,100,100,199,100,100,100,36,31,67,62,199,199,34,199,199
047860,VAN BUREN COUNTY HEALTH UNIT,526 QUALITY DRIVE,CLINTON,AR,72031,5017452432,GOVERNMENT - STATE/COUNTY,7/1/1966,Y,Y,Y,N,Y,Y,97,96,100,96,74,49,100,99,100,199,100,96,96,51,33,48,35,35,199,34,10,15
047173,CARE IV HOME HEALTH,1008 WEST MAIN STREET,RUSSELLVILLE,AR,72801,4799640072,PROPRIETARY,9/8/2006,Y,Y,Y,Y,N,Y,92,93,100,98,81,90,100,100,100,199,100,100,100,54,54,60,49,71,100,47,14,21
047010,AMEDISYS HOME HEALTH CARE OF ARKANSAS,"2700 BRYAN ROAD, SUITE A",VAN BUREN,AR,72956,4794744892,PROPRIETARY,6/10/1978,Y,Y,Y,Y,Y,Y,88,78,89,100,68,68,88,99,97,100,92,96,100,58,47,67,66,68,93,51,11,18
047011,MERCY HOME CARE,7301B ROGERS AVE,FORT SMITH,AR,72917,4793145511,VOLUNTARY NON-PROFIT - CHURCH,12/14/1978,Y,Y,N,Y,N,Y,99,96,100,100,77,61,99,99,100,96,97,99,99,59,59,65,54,62,92,53,13,15
047087,HHA OF N AR REGIONAL MED CTR,620 NORTH MAIN STREET,HARRISON,AR,72601,8704144100,PROPRIETARY,3/16/1984,Y,Y,Y,Y,Y,Y,93,64,99,99,71,74,80,99,97,199,88,100,99,57,56,57,55,52,92,35,10,20
047109,ACMC FAMILY HOME HEALTH,211 PINE STREET,CROSSETT,AR,71635,8703645555,VOLUNTARY NON-PROFIT - OTHER,8/14/1989,Y,Y,Y,Y,Y,Y,94,89,99,98,72,74,84,99,95,199,87,100,100,54,39,62,57,49,199,35,16,11
047308,AAA SOUTHEAST AR ASHLEY CO,208 ALABAMA,CROSSETT,AR,71635,8703647788,VOLUNTARY NON-PROFIT - PRIVATE,1/6/1982,Y,Y,N,N,Y,Y,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199
047816,DALLAS COUNTY HEALTH UNIT,201 NORTH SPRING STREET,FORDYCE,AR,71742,8703522911,GOVERNMENT - STATE/COUNTY,7/1/1966,Y,N,N,N,N,Y,92,199,100,100,199,4,199,100,199,199,199,199,100,199,199,199,199,199,199,199,199,199
047819,FAULKNER COUNTY HEALTH UNIT,"1101 MUSEUM ROAD, SUITE 7",CONWAY,AR,72032,5014504959,GOVERNMENT - STATE/COUNTY,7/1/1966,Y,Y,N,N,N,Y,89,88,100,100,199,100,199,100,199,199,199,199,100,199,199,199,199,199,199,199,199,199
047846,PHILLIPS COUNTY HEALTH UNIT,SHIRLEY HICKS DRIVE-HWY 49 BYPASS,WEST HELENA,AR,72390,8705729028,GOVERNMENT - STATE/COUNTY,7/1/1966,Y,Y,N,Y,Y,Y,92,79,95,98,67,38,99,92,98,199,100,100,95,46,43,55,60,49,95,43,10,18
047851,PRAIRIE COUNTY HEALTH UNIT,204 MAIN STREET,DES ARC,AR,72040,8702563065,GOVERNMENT - STATE/COUNTY,7/1/1966,Y,Y,N,N,N,Y,94,84,100,100,73,62,199,95,100,199,199,199,99,46,17,40,199,23,199,199,9,18
047170,ALLIANCE HOME HEALTH CARE OF WASHINGTON COUNTY,"540 E APPLEBY DRIVE, SUITE 102",FAYETTEVILLE,AR,72703,4794426363,PROPRIETARY,3/5/2003,Y,Y,Y,Y,Y,Y,94,93,93,98,75,80,94,99,99,95,98,100,100,53,55,57,58,62,199,41,15,15
