"ProviderNum","ProviderName","StreetAddress","City","State","ZipCode","Telephone","OwnershipType","DateCertified","Nursing Care Services","Physical Therapy Services","Occupational Therapy Services","Speech Pathology Services","Medical Social Services","Home Health Aide Services","Percentage of patients who get better at walking or moving around","Percentage of patients who get better at getting in and out of bed","Percentage of patients whose bladder control improves","Percentage of patients who have less pain when moving around","Percentage of patients who get better at bathing","Percentage of patients who get better at taking their medicines correctly (by mouth)","Percentage of patients who are short of breath less often","Percentage of patients who had to be admitted to the hospital","Percentage of patients who need urgent, unplanned medical care","Percentage of patients who stay at home after an episode of home health care ends"
"367796","ABC HOME CARE AND NURSING SERVICES","2021 EAST DUBLIN-GRANVILLE RD, SUITE 248","COLUMBUS","OH","43229","6148823320","Proprietary",7/24/2002 0:00:00,"Y","Y","Y","N","N","Y",199,199,199,199,199,199,199,74,199,24
"067456","ABC HOME HEALTH CARE LLC","31 WERNER ROAD, #E","PENROSE","CO","81240","7193720444","Proprietary",1/11/2006 0:00:00,"Y","Y","N","N","N","Y",201,201,201,201,201,201,201,201,201,201
"108147","ABC HOME HEALTHCARE, INC","8360 W FLAGLER STREET, STE 210","MIAMI","FL","33144","3052549316","Proprietary",3/22/2005 0:00:00,"Y","Y","Y","Y","Y","Y",41,43,33,71,54,32,61,21,6,72
"459054","ABICARE HOME HEALTH LLC","2964 LBJ FREEWAY SUITE 301","DALLAS","TX","75234","9722412419","Proprietary",1/3/1997 0:00:00,"Y","Y","Y","Y","Y","Y",44,40,78,78,75,59,63,30,29,64
"197431","ABIDE HOME CARE SERVICES, INC","185 BELLE TERRE BLVD, STE B","LA PLACE","LA","70068","9853594101","Proprietary",1/2/1992 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,62,54,32
"679145","ABIDING HOME HEALTH LLC","15102 JONES MALTSBERGER #101","SAN ANTONIO","TX","78247","2104030901","Proprietary",6/27/2002 0:00:00,"Y","Y","Y","Y","Y","Y",33,38,41,53,59,32,40,39,27,54
"457564","ABILENE HOME HEALTH PROFESSIONAL CARE INC","265 SOUTH LEGGETT DRIVE SUITE 1","ABILENE","TX","79605","3256729454","Proprietary",2/20/1984 0:00:00,"Y","Y","N","N","N","Y",57,59,50,61,84,55,65,24,5,72
"397145","ABINGTON MEMORIAL HOSPITAL  HOME CARE","2510 MARYLAND ROAD SUITE 250","WILLOW GROVE","PA","19090","2154815800","Voluntary Non Profit - Other",9/9/1980 0:00:00,"Y","Y","Y","Y","Y","Y",44,55,64,65,70,47,67,23,22,77
"457954","ABL HOMEHEALTH SERVICES INC","12729 A BISSONNET","HOUSTON","TX","77099","2814988666","Proprietary",11/30/2005 0:00:00,"Y","Y","Y","N","Y","Y",199,199,199,199,199,199,199,199,199,199
"337281","ABLE HEALTH CARE SERVICES INC CHHA","76 NORTH BROADWAY, SUITE 4000","HICKSVILLE","NY","11801","5169337000","Proprietary",3/29/1991 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,60,31,36
"679412","ABLE HOME HEALTH","1121 WEST MAGNOLIA AVENUE","FORT WORTH","TX","76104","8173328855","Proprietary",1/16/2004 0:00:00,"Y","Y","Y","Y","Y","Y",33,50,40,74,60,43,61,15,17,74
"017041","ABLE HOME HEALTH INC","1088 9TH AVENUE, S W","BESSEMER","AL","35022","2054286322","Proprietary",8/4/1982 0:00:00,"Y","Y","Y","Y","Y","Y",30,37,32,58,53,29,51,33,16,62
"147734","ABLE HOME HEALTH, LLC","4249 E STATE ST #205","ROCKFORD","IL","61108","8153992600","Proprietary",2/24/2003 0:00:00,"Y","Y","Y","Y","Y","Y",55,76,57,62,73,41,66,19,21,79
"368039","ABLE SUPPORT SERVICES, INC","2021 EAST DUBLIN GRANVILLE ROAD, SUITE 250","COLUMBUS","OH","43229","6144363791","Proprietary",12/10/2003 0:00:00,"Y","Y","Y","Y","N","Y",199,199,199,199,199,199,199,199,199,199
"457810","ABLECARE HEALTHCARE SERVICES","703 ST ERIC DRIVE","MANSFIELD","TX","76063","8174772529","Proprietary",4/18/2005 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,199,199,199
"679261","ABLECARE HOME HEALTH LLC","414 E LOOP 281 SUITE 18","LONGVIEW","TX","75605","9032360020","Proprietary",4/18/2003 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,55,33,41
"167299","ABOVE AND BEYOND HOME HEALTH CARE","118 E 1ST STREET, P O BOX 129","MONTICELLO","IA","52310","3194653059","Proprietary",3/25/2005 0:00:00,"Y","Y","Y","Y","N","Y",33,46,199,71,55,51,58,41,29,57
"067429","ABOVE AND BEYOND LLC","2530 S PARKER ROAD #210","AURORA","CO","80012","3035770177","Proprietary",3/17/2003 0:00:00,"Y","Y","Y","Y","N","Y",34,199,199,61,64,199,39,14,8,88
"227478","ABP BEST HOME CARE AGENCY, INC","214 LINCOLN STREET","ALLSTON","MA","02134","6177798400","Proprietary",5/10/2004 0:00:00,"Y","Y","N","N","N","Y",50,49,199,54,64,44,44,40,8,59
"679228","ABSOLUTE BEST CARE HOME HEALTH","1400 WEST SAM HOUSTON PARKWAY NORTH #250","HOUSTON","TX","77043","7134676744","Proprietary",2/28/2003 0:00:00,"Y","Y","Y","Y","Y","Y",34,50,18,53,62,199,52,35,20,57
"459481","ABSOLUTE HOME CARE","1200 EAST FM 2410","HARKER HEIGHTS","TX","76548","2546982998","Proprietary",2/10/2000 0:00:00,"Y","Y","N","N","N","Y",37,29,199,49,58,199,50,41,34,42
"108107","ABSOLUTE HOME CARE INC","8000 NORTH UNIVERSITY DRIVE","TAMARAC","FL","33321","9547266556","Proprietary",10/18/2004 0:00:00,"Y","Y","Y","Y","Y","Y",31,37,44,51,43,43,51,20,20,76
"673145","ABSOLUTE HOME CARE OF EL PASO INC","2211 E MISSOURI SUITE N 200","EL PASO","TX","79903","9158388960","Proprietary",2/24/2005 0:00:00,"Y","Y","Y","Y","Y","Y",48,40,30,61,64,29,77,35,10,61
"178044","ABSOLUTE HOME HEALTH CARE","9415 E HARRY SUITES 204 AND 205","WICHITA","KS","67207","3168321347","Proprietary",8/18/1997 0:00:00,"Y","Y","Y","Y","Y","Y",31,61,75,51,63,34,61,50,39,44
"107783","ABSOLUTE HOME HEALTHCARE","1000 W EMMETT STREET, SUITE 102","KISSIMMEE","FL","34741","4078709336","Proprietary",5/23/2003 0:00:00,"Y","Y","Y","Y","Y","Y",34,58,80,58,66,48,60,35,29,60
"368068","ABSOLUTE NURSING CARE","5082 WARRENSVILLE CENTER ROAD","MAPLE HEIGHTS","OH","44137","2164752047","Proprietary",9/28/2004 0:00:00,"Y","Y","Y","Y","Y","Y",57,44,199,29,54,30,28,20,18,79
"367754","ABSOLUTE SKILLED HOME HEALTH, INC","7235 WHIPPLE AVENUE NW, PO BOX 2880","NORTH CANTON","OH","44720","3304988219","Proprietary",8/29/1997 0:00:00,"Y","Y","Y","Y","Y","Y",30,62,36,58,51,27,67,24,25,73
"459491","ABSOLUTECARE HEALTH SERVICES INC","2611 NORTH BELTLINE ROAD SUITE 107","SUNNYVALE","TX","75182","9722265093","Government - Combination GOVT & Voluntary",6/13/2000 0:00:00,"Y","Y","N","N","N","Y",199,199,199,199,199,199,199,199,199,199
"457848","ABSOLUTELY ANGELS INC","936 EAST PRODUCTION","PILOT POINT","TX","76258","9406860324","Proprietary",6/21/2005 0:00:00,"Y","Y","Y","N","N","Y",26,20,27,40,56,39,27,39,36,55
"459311","ABUNDANT HEALTH CARE SERVICES","1305 EAST NOLANA SUITE B & C","MCALLEN","TX","78504","9566310012","Proprietary",6/26/1997 0:00:00,"Y","Y","Y","Y","N","Y",40,33,5,41,61,16,5,31,19,65
"457803","ABUNDANT HOME HEALTH LLC","523 WINDING FOREST DRIVE","GRAND PRAIRIE","TX","75052","9728411271","Proprietary",4/19/2005 0:00:00,"Y","Y","Y","Y","Y","Y",45,70,199,86,76,199,66,33,30,56
"337423","ACACIA CERTIFIED HOME CARE CO","2150 BLEECKER STREET","UTICA","NY","13501","3152660614","Voluntary Non Profit - Private",8/26/2004 0:00:00,"Y","Y","Y","Y","Y","Y",39,56,66,62,58,36,63,28,21,68
"367162","ACADEMY HEALTH SERVICES INC","2621 WILMINGTON PIKE","DAYTON","OH","45419","9372936631","Proprietary",1/12/1982 0:00:00,"Y","Y","Y","Y","Y","Y",40,65,65,62,63,44,61,30,22,66
"197060","ACADIAN HOMECARE, LLC","518 WEST PINHOOK ROAD","LAFAYETTE","LA","70503","3372358185","Proprietary",5/23/1979 0:00:00,"Y","Y","Y","Y","Y","Y",43,42,30,55,60,43,34,49,31,44
"067450","ACARIA INC","5735 W 6TH AVENUE","LAKEWOOD","CO","80214","3034038888","Proprietary",8/5/2005 0:00:00,"Y","Y","Y","Y","Y","Y",38,49,50,54,67,26,70,23,24,72
"679097","ACC HEALTH SERVICES INC","6001 SAVOY SUITE 501","HOUSTON","TX","77036","7135321980","Proprietary",1/8/2002 0:00:00,"Y","Y","Y","Y","Y","Y",46,62,199,36,77,45,55,31,5,71
"067431","ACCELERATED HOME HEALTHCARE","6820 N BROADWAY  #A","DENVER","CO","80221","7203220311","Proprietary",5/21/2003 0:00:00,"Y","Y","Y","N","N","Y",199,199,199,199,199,199,199,35,57,54
"237557","ACCELERATED HOMECARE SERVICES, INC","2321 WATER STREET SUITE E","PORT HURON","MI","48060","8109829200","Proprietary",12/18/2004 0:00:00,"Y","Y","Y","Y","Y","Y",41,62,55,51,62,28,66,31,10,64
"557524","ACCENT HOME CARE, INC","4000 LONG BEACH BLVD SUITE 221","LONG BEACH","CA","90807","5626373113","Proprietary",4/25/1995 0:00:00,"Y","Y","Y","Y","Y","Y",23,26,33,70,63,34,62,16,5,80
"679151","ACCENT HOME HEALTH","2855 EXCHANGE BLVD SUITE 109","SOUTHLAKE","TX","76092","8174889971","Proprietary",8/19/2002 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,14,14,76
"679163","ACCENT HOME HEALTH","3480 FANNIN STE K","BEAUMONT","TX","77701","4098357700","Proprietary",9/17/2002 0:00:00,"Y","Y","Y","N","Y","Y",37,56,27,40,53,31,26,36,29,48
"067101","ACCENT ON INDEPENDENCE","1728 RACE STREET","DENVER","CO","80206","3033310818","Proprietary",12/15/1983 0:00:00,"Y","Y","Y","Y","N","Y",199,199,199,199,199,199,199,199,199,199
"557737","ACCENTCARE HOME HEALTH OF ORANGE COUNTY, INC","30372 ESPERANZA","RANCHO SANTA MARGARI","CA","92688","9498880881","Proprietary",11/1/1996 0:00:00,"Y","Y","Y","Y","Y","Y",46,59,55,70,65,41,58,26,7,73
"557183","ACCENTCARE HOME HEALTH OF THE BAY AREA, INC","160 BIRCH STREET, SUITE B","REDWOOD CITY","CA","94063","6503681182","Proprietary",2/10/1992 0:00:00,"Y","Y","Y","Y","Y","Y",36,57,51,60,59,38,44,24,28,70
"377651","ACCENTRA HOME HEALTHCARE","4350 WILL ROGERS PARKWAY","OKLAHOMA CITY","OK","73108","4059171094","Proprietary",12/12/2002 0:00:00,"Y","Y","Y","Y","Y","Y",36,53,43,59,63,40,57,37,33,60
"237583","ACCESS CARE HOME CARE, INC","27301 DEQUINDRE ROAD, SUITE 206","MADISON HEIGHTS","MI","48071","2485462995","Proprietary",9/26/2005 0:00:00,"Y","Y","Y","Y","Y","Y",44,65,72,80,77,77,75,26,19,69
"147821","ACCESS CARE, LLC","1100 SHERMAN AVENUE","NAPERVILLE","IL","60563","6304209588","Proprietary",7/11/2005 0:00:00,"Y","Y","Y","Y","Y","Y",27,27,7,31,44,21,8,11,5,82
"248068","ACCESS HEALTH CARE","400 WITTMAN DRIVE SUITE B","GRAND RAPIDS","MN","55744","2183260004","Proprietary",4/17/1999 0:00:00,"Y","Y","Y","N","N","Y",26,38,199,40,45,12,29,28,28,66
"377662","ACCESS HEALTH TEAM","200  WEST GENTRY","CHECOTAH","OK","74426","9184734093","Proprietary",12/3/2003 0:00:00,"Y","Y","Y","Y","N","Y",45,44,199,41,54,199,34,48,7,54
"467219","ACCESS HOME CARE","40 WEST CACHE VALLEY BLVD, SUITE 9B","LOGAN","UT","84341","4357556599","Proprietary",6/9/2005 0:00:00,"Y","Y","Y","Y","Y","Y",53,72,37,57,67,29,69,25,27,73
"679153","ACCESS HOME CARE","1706 STRAWBERRY ROAD #200","PASADENA","TX","77502","7134772280","Proprietary",8/27/2002 0:00:00,"Y","Y","Y","Y","Y","Y",56,199,19,76,63,199,36,59,33,38
"137110","ACCESS HOME CARE, LLC","190 WEST BURNSIDE","CHUBBUCK","ID","83202","4357556599","Proprietary",7/26/2006 0:00:00,"Y","Y","Y","Y","Y","Y",201,201,201,201,201,201,201,201,201,201
"107586","ACCESS HOME HEALTH","1832 SE PORT ST LUCIE BLVD","PORT SAINT LUCIE","FL","34952","7723353245","Proprietary",8/19/1998 0:00:00,"Y","Y","Y","Y","Y","Y",45,50,45,85,63,46,58,29,28,63
"107589","ACCESS HOME HEALTH","829 EAST OAK STREET, SUITE C","KISSIMMEE","FL","34744","4079312600","Proprietary",10/8/1998 0:00:00,"Y","Y","Y","Y","Y","Y",43,58,75,90,71,42,76,27,23,68
"107166","ACCESS HOME HEALTH","4935 SOUTHFORK DRIVE","LAKELAND","FL","33813","8636489118","Proprietary",7/1/1977 0:00:00,"Y","Y","N","Y","Y","N",47,56,59,70,69,43,74,26,21,71
"517091","ACCESS HOME HEALTH","10  KENTON LANE","CHARLESTON","WV","25311","3047203840","Proprietary",9/15/1994 0:00:00,"Y","Y","Y","Y","N","Y",41,62,42,78,62,29,55,36,27,62
"267502","ACCESS HOME HEALTH AGENCY  INC","DOCTOR'S HOSPITAL CLINIC BUILDING","SPRINGFIELD","MO","65807","4178637100","Proprietary",2/1/1996 0:00:00,"Y","Y","Y","Y","Y","Y",38,62,34,56,58,32,47,30,29,60
"677928","ACCESS HOME HEALTH CARE","617 WEST KEARNEY SUITE 102","MESQUITE","TX","75149","9722891000","Proprietary",5/9/2006 0:00:00,"Y","Y","Y","Y","Y","Y",201,201,201,201,201,201,201,201,201,201
"517112","ACCESS HOME HEALTH OF BLUEFIELD WV","513 CHERRY STREET","BLUEFIELD","WV","24701","3043253378","Proprietary",10/16/1996 0:00:00,"Y","Y","Y","Y","Y","Y",48,68,46,58,44,22,58,29,12,69
"147827","ACCESS HOME HEALTH, INC","8700 WAUKEGAN ROAD, SUITE 214","MORTON GROVE","IL","60053","8475810691","Proprietary",8/30/2005 0:00:00,"Y","Y","Y","Y","Y","Y",26,29,22,36,48,22,32,7,5,92
"327194","ACCESS HOME HEALTH, LLC","1600 INDIAN WELLS","ALAMOGORDO","NM","88310","5054346222","Proprietary",4/29/2005 0:00:00,"Y","Y","N","N","N","Y",63,199,199,199,82,199,199,28,34,67
"107383","ACCESS HOME HLTH MELBOURNE","1333 GATEWAY DRIVE","MELBOURNE","FL","32901","3217254799","Proprietary",5/18/1994 0:00:00,"Y","Y","Y","Y","Y","Y",36,45,45,57,59,35,53,34,26,61
"679423","ACCESS QUALITY THERAPY SERVICES","5368 FREDERICKSBURG RD SUITE 200","SAN ANTONIO","TX","78229","2103490096","Proprietary",1/29/2004 0:00:00,"Y","Y","Y","Y","Y","Y",37,61,47,56,60,36,66,27,15,70
"227491","ACCLAIM HOME HEALTH CARE, INC","237 CHANDLER STREET","WORCESTER","MA","01609","5084596937","Proprietary",7/11/2006 0:00:00,"Y","Y","Y","Y","Y","Y",201,201,201,201,201,201,201,201,201,201
"367668","ACCLAIM HOME HEALTH SERVICES, INC","4770 DUKE DRIVE, SUITE 195","MASON","OH","45040","5133366133","Proprietary",12/4/1995 0:00:00,"Y","Y","N","N","N","Y",199,199,199,199,199,199,199,21,5,80
"457754","ACCOLADE HOME CARE","6300 I 40 WEST SUITE 210","AMARILLO","TX","79106","8063523900","Proprietary",3/28/1985 0:00:00,"Y","Y","Y","Y","Y","Y",69,52,31,47,88,67,40,33,26,60
"457821","ACCOLADE HOME CARE","1611 CHISHOLM TRAIL SUITE 450","ROUND ROCK","TX","78681","5122386000","Proprietary",4/26/2005 0:00:00,"Y","Y","Y","Y","Y","Y",36,40,13,27,49,24,31,40,31,50
"679325","ACCOLADE HOME CARE","1101 PENNSYLVANIA","FORT WORTH","TX","76104","8178829677","Proprietary",8/21/2003 0:00:00,"Y","Y","Y","Y","Y","Y",37,40,27,48,59,35,35,30,8,62
"679485","ACCOLADE HOME CARE","5201 INDIANA AVE # 200 CENTRAL","LUBBOCK","TX","79413","8067912100","Proprietary",5/20/2004 0:00:00,"Y","Y","Y","Y","Y","Y",50,41,24,44,68,48,39,39,20,55
"677112","ACCOLADE HOME CARE","408 AIRPORT ROAD","YOAKUM","TX","77995","3612932378","Government - Local",9/18/1987 0:00:00,"Y","Y","N","Y","N","N",33,54,67,65,65,56,59,18,15,78
"678232","ACCORD HOME CARE INC","2007 NORTH MAYS SUITE 102","ROUND ROCK","TX","78664","5122461451","Proprietary",5/24/1996 0:00:00,"Y","Y","Y","Y","N","Y",39,48,40,61,68,31,43,44,12,49
"147859","ACCORD HOME HEALTH SERVICES, INC","4957 ARQUILLA DRIVE","RICHTON PARK","IL","60471","7084816604","Proprietary",3/22/2006 0:00:00,"Y","Y","Y","Y","Y","Y",201,201,201,201,201,201,201,201,201,201
"237468","ACCREDITED HOME CARE, INC","27733 SCHOENHERR","WARREN","MI","48088","8104276640","Proprietary",2/15/2002 0:00:00,"Y","Y","Y","Y","Y","Y",53,64,60,82,80,31,58,32,29,65
"057445","ACCREDITED HOMEHEALTH SERVICES","5955 DESOTO AVENUE SUITE 160","WOODLAND HILLS","CA","91367","8189861234","Proprietary",10/29/1993 0:00:00,"Y","Y","Y","Y","Y","Y",44,61,56,72,67,48,65,23,17,74
"673159","ACCU CARE HOME HEALTH SERVICES","5304 ALMEDA ROAD","HOUSTON","TX","77004","7138077664","Proprietary",3/29/2005 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,199,199,199
"257143","ACCU MED HOME HEALTH SOUTHERN","520 EAST PASS ROAD, SUTE B&C","GULFPORT","MS","39507","2288977970","Proprietary",10/8/2002 0:00:00,"Y","Y","Y","Y","Y","Y",43,58,22,61,59,29,43,36,10,54
"397623","ACCUCARE HOME NURSING INC","1999 SPROUL ROAD SUITE 16","BROOMALL","PA","19008","6103537360","Proprietary",2/14/1995 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,199,199,199
"679116","ACCUMED HOME HEALTH","2028 E BEN WHITE BLVD SUITE 300","AUSTIN","TX","78741","5123309444","Proprietary",3/14/2002 0:00:00,"Y","Y","Y","N","Y","Y",38,47,44,57,67,39,59,26,17,70
"017154","ACCUMED HOME HEALTH OF ALABAMA","1900 CRESTWOOD BLVD, SUITE 95","BIRMINGHAM","AL","35210","2059300720","Voluntary Non Profit - Private",2/20/2003 0:00:00,"Y","Y","Y","Y","Y","Y",32,56,45,54,59,34,54,33,17,62
"679122","ACCUMED HOME HEALTH OF NORTH TEXAS","1104 DALLAS DRIVE SUITE 234","DENTON","TX","76205","9403238362","Proprietary",4/11/2002 0:00:00,"Y","Y","Y","Y","Y","Y",40,53,50,66,68,43,57,26,24,70
"237559","ACCURATE HOME CARE, INC","18600 WEST 10 MILE ROAD, SUITE 212","SOUTHFIELD","MI","48075","2485699111","Proprietary",3/15/2005 0:00:00,"Y","Y","Y","Y","Y","Y",44,68,32,76,77,39,73,33,30,64
"058080","ACCURATE HOME HEALTH CARE, INC","1104  SOUTH GARFIELD AVENUE, STE B","ALHAMBRA","CA","91801","6265765006","Proprietary",10/24/2001 0:00:00,"Y","Y","Y","Y","Y","Y",43,64,58,91,74,53,77,33,5,62
"058240","ACCURATE HOME HEALTH SERVICES, INC","11306 MOUNTAIN VIEW AVE SUITE B100","LOMA LINDA","CA","92354","9094789108","Proprietary",12/30/2003 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,199,199,199
"677816","ACCURATECARE HOME HEALTH AGENCY","3415 S COLLINS STREET STE 107","ARLINGTON","TX","76014","8174689062","Proprietary",2/23/2006 0:00:00,"Y","Y","Y","Y","Y","Y",201,201,201,201,201,201,201,201,201,201
"058058","ACCXELL HOME HEALTH AGENCY","370 AMA POLA AVENUE SUITE 203","TORRANCE","CA","90501","3102580490","Proprietary",9/22/2000 0:00:00,"Y","Y","Y","Y","Y","Y",18,33,43,61,64,54,76,50,9,45
"058071","ACE HEALTH SYSTEMS INC","3605 LONG BEACH BLVD SUITE 330","LONG BEACH","CA","90807","5629979888","Proprietary",5/24/2001 0:00:00,"Y","Y","Y","Y","Y","Y",18,12,199,91,57,18,5,21,19,77
"679256","ACE HEALTHCARE SERVICES INC","6666 HARWIN DRIVE SUITE 475","HOUSTON","TX","77036","7139786600","Proprietary",4/11/2003 0:00:00,"Y","Y","Y","Y","Y","Y",69,70,51,85,93,199,89,31,5,64
"237414","ACE HOME CARE NETWORK, INC","370 EAST 12 MILE ROAD, #203","MADISON HEIGHTS","MI","48071","2483994223","Proprietary",10/5/1996 0:00:00,"Y","Y","Y","Y","Y","Y",28,39,199,65,56,33,33,43,35,53
"237548","ACE HOME HEALTH CARE","112 EDGERTON PO BOX 499","HOWARD CITY","MI","49329","2319374514","Proprietary",2/1/2005 0:00:00,"Y","Y","Y","Y","Y","Y",43,62,199,72,65,45,61,24,28,74
"237561","ACE HOME HEALTH CARE INC","22150 GREENFIELD ROAD, SUITE 203","OAK PARK","MI","48237","2486012624","Proprietary",5/29/2005 0:00:00,"Y","Y","Y","Y","Y","N",24,40,199,50,53,37,50,26,20,71
"108250","ACE HOME HEALTH SERVICES CORP","10380 WEST FLAGLER STREET","MIAMI","FL","33174","3054850933","Proprietary",1/17/2006 0:00:00,"Y","N","N","N","N","Y",201,201,201,201,201,201,201,201,201,201
"058082","ACE HOME HEALTH, INC","4055 WILSHIRE BLVD #105","LOS ANGELES","CA","90010","2133839678","Proprietary",10/4/2001 0:00:00,"Y","Y","Y","Y","Y","Y",39,70,44,84,72,53,70,12,5,85
"679057","ACE HOME HEALTHCARE LTD","1398 W MAYFIELD SUITE 220","ARLINGTON","TX","76015","8175432900","Proprietary",7/26/2001 0:00:00,"Y","Y","Y","Y","Y","Y",40,49,37,58,67,45,69,28,15,68
"108191","ACE HOMECARE","1350 EAST MAIN STREET, STE A6","BARTOW","FL","33830","8638040915","Proprietary",8/12/2005 0:00:00,"Y","Y","Y","Y","Y","Y",43,43,37,69,71,48,46,32,16,61
"108224","ACE HOMECARE LLC","4325 SUN NORTH LAKE BLVD, STE 105","SEBRING","FL","33872","8633857058","Proprietary",10/28/2005 0:00:00,"Y","Y","Y","N","Y","Y",199,199,199,199,199,199,199,199,199,199
"157572","ACE PEDIATRIC HOME NURSING AGENCY","7026 INDIANAPOLIS BLVD","HAMMOND","IN","46324","2199899650","Proprietary",2/17/2006 0:00:00,"Y","Y","Y","N","Y","Y",201,201,201,201,201,201,201,201,201,201
"367055","ACH HOMECARE","210 NORTH WILSON DRIVE","WEST UNION","OH","45693","9375445549","Government - State/County",7/1/1966 0:00:00,"Y","Y","Y","Y","Y","Y",39,64,51,65,55,38,63,40,34,59
"047109","ACMC FAMILY HOME HEALTH","1015 UNITY ROAD","CROSSETT","AR","71635","8703645555","Voluntary Non Profit - Private",8/14/1989 0:00:00,"Y","Y","Y","N","N","Y",48,54,40,60,72,45,52,16,25,79
"157081","ACME HEALTH SERVICE INC","6302 N RUCKER RD, SUITE J","INDIANAPOLIS","IN","46220","3172573545","Proprietary",4/4/1983 0:00:00,"Y","Y","Y","Y","Y","Y",37,63,44,66,56,32,61,31,32,67
"679269","ACP HEALTH CARE RESOURCES INC","4800 SUGAR GROVE BOULEVARD SUITE 490","STAFFORD","TX","77477","2812651511","Proprietary",5/16/2003 0:00:00,"Y","Y","Y","Y","Y","Y",49,59,54,95,84,42,78,29,5,69
"147848","ACS HOME HEALTH SERVICES, INC","3004 SOUTH ARCHER","CHICAGO","IL","60608","7736509301","Proprietary",1/4/2006 0:00:00,"Y","Y","Y","Y","Y","Y",201,201,201,201,201,201,201,201,201,201
"398033","ACT HOME HEALTH SERVICES INC","3201 COTTMAN AVENUE","PHILADELPHIA","PA","19149","2157081181","Proprietary",8/19/2005 0:00:00,"Y","Y","N","N","Y","Y",199,199,199,199,199,199,199,199,199,199
"459457","ACTION HOME HEALTH","1001 ESE LOOP 323 SUITE 150","TYLER","TX","75701","9035344814","Proprietary",5/7/1999 0:00:00,"Y","Y","Y","Y","Y","Y",37,50,59,54,65,38,65,35,27,60
"679072","ACTION HOME HEALTH CARE","2650 FOUNTAINVIEW SUITE 310","HOUSTON","TX","77057","7133780781","Proprietary",9/27/2001 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,51,14,45
"557648","ACTION HOME HEALTH CARE","6300 WILSHIRE BLVD STE  1490","LOS ANGELES","CA","90048","3236535374","Proprietary",1/24/1996 0:00:00,"Y","Y","Y","Y","Y","Y",21,32,50,68,51,29,58,17,16,79
"057778","ACTION HOME NRSG SRVS","897 EMBARCADERO DRIVE STE #213","EL DORADO HILLS","CA","95762","9169331234","Proprietary",9/22/1987 0:00:00,"Y","Y","N","N","Y","N",199,199,199,199,199,199,199,199,199,199
"679083","ACTIVE CARE HOME HEALTH INC","11511 KATY FREEWAY SUITE 505","HOUSTON","TX","77079","2815898161","Proprietary",11/8/2001 0:00:00,"Y","Y","Y","Y","Y","Y",25,29,18,35,52,19,39,33,5,63
"679106","ACTIVE HOME CARE SERVICES","401 NORTH STEMMONS","SANGER","TX","76266","9404582022","Proprietary",2/7/2002 0:00:00,"Y","Y","Y","Y","Y","Y",29,40,41,65,55,33,38,47,26,48
"227057","ACTON PUBLIC HEALTH NURSING SE","472 MAIN STREET","ACTON","MA","01720","9782649653","Government - Local",7/1/1966 0:00:00,"Y","Y","Y","Y","Y","Y",41,51,39,72,64,49,49,33,35,64
"197461","ACTS HOME HEALTH CARE, INC.","3201 GENERAL DE GAULLE DR #210","NEW ORLEANS","LA","70114","5043622030","Proprietary",5/22/1992 0:00:00,"Y","Y","Y","N","N","Y",199,199,199,199,199,199,199,62,43,34
"497567","ACTUAL CARE HOME HEALTH","11166 MAIN STREET SUITE 502","FAIRFAX","VA","22030","7032730783","Proprietary",1/10/2001 0:00:00,"Y","Y","Y","Y","Y","Y",41,45,199,74,59,39,61,21,12,69
"679226","ACURA HOME HEALTHCARE","12816 B WILLOW CENTRE DRIVE","HOUSTON","TX","77066","8322860505","Proprietary",2/19/2003 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,199,199,199
"237590","ACUTE HOME HEALTH CARE, INC","1633 WEST BIG BEAVER RD","TROY","MI","48084","2488161600","Proprietary",12/20/2005 0:00:00,"Y","Y","Y","Y","Y","Y",24,38,199,71,60,199,49,35,28,63
"237578","ACYSS HOME HEALTH SERVICES INC","21700 GREENFIELD ROAD, SUITE 260","OAK PARK","MI","48237","2482048333","Proprietary",8/31/2005 0:00:00,"Y","Y","Y","Y","Y","Y",53,64,72,94,84,68,80,16,12,79
